,01.Well Identifier,02.Well Core Analysis Number (Well Core Analysis Line),03.Well Core Analysis Core Number,04.Well Line Interval Depth,05.Well Line Code,06.Well Line Interval Length,07.Well Line Porosity,08.Well Line KMAX,09.Well Line KVERT,10.Well Line K90,11.Well Line Grain Density,12.Well Line Pore Volume Oil,13.Well Line Pore Volume Water,14.Well Line Bulk Density,15.Well Line Lithology
206,00/03-15-080-09W5/0,71205,1,1718.29,SS,0.13,0.18,22.9,,,2660.0,0.1,0.288,2180.0,SS F-MGR ARG SILCMT SLPYR
207,00/03-15-080-09W5/0,71205,1,1721.59,FD,0.14,0.176,465.0,323.0,392.0,2670.0,0.066,0.11,2200.0,SS F-CGR LAM ARG CALC
208,00/03-15-080-09W5/0,71205,1,1721.73,SS,0.1,0.166,627.0,,,2660.0,0.044,0.404,2220.0,SS F-CGR LAM ARG CALC
209,00/03-15-080-09W5/0,71205,1,1720.16,FD,0.19,0.145,77.9,7.7,75.3,2660.0,0.025,0.337,2270.0,SS F-CGR ARG LAM FRI CALC
210,00/03-15-080-09W5/0,71205,1,1720.05,SS,0.11,0.132,9.05,,,2620.0,0.048,0.476,2280.0,SS FGR VARG FRI
211,00/03-15-080-09W5/0,71205,1,1717.98,SS,0.16,0.123,65.6,,,2680.0,0.087,0.118,2350.0,SS F-CGR ARG LAM SL CALC
212,00/03-15-080-09W5/0,71205,1,1718.62,SS,0.12,0.089,24.8,,,2640.0,0.135,0.125,2400.0,SS F-CGR SILCMT ARG SLCALC
213,00/03-15-080-09W5/0,71205,1,1718.14,FD,0.15,0.088,23.1,1.97,17.4,2680.0,0.106,0.077,2440.0,SS F-CGR ARG SILCMT SLCALC
214,00/10-30-080-09W5/0,73701,1,1709.4,LC,0.1,,,,,,,,,LOST CORE
215,00/10-30-080-09W5/0,73701,1,1705.0,,4.4,,,,,,,,,GRANITE
216,00/09-25-081-09W5/0,74556,1,1728.9,LC,0.1,,,,,,,,,LOST CORE
217,00/09-25-081-09W5/0,74556,1,1718.0,,2.71,,,,,,,,,SH SS SHY
218,00/09-25-081-09W5/0,74556,1,1720.84,,1.33,,,,,,,,,SH SS SHY
219,00/09-25-081-09W5/0,74556,1,1722.53,,0.08,,,,,,,,,SS SHY
220,00/09-25-081-09W5/0,74556,1,1722.94,,1.07,,,,,,,,,SH SDY
221,00/09-25-081-09W5/0,74556,1,1724.12,,1.06,,,,,,,,,SH SS SHY
222,00/09-25-081-09W5/0,74556,1,1726.06,,0.06,,,,,,,,,SS SHY
223,00/09-25-081-09W5/0,74556,1,1726.33,,0.07,,,,,,,,,SH SDY
224,00/09-25-081-09W5/0,74556,1,1726.82,,0.08,,,,,,,,,SH
225,00/09-25-081-09W5/0,74556,1,1727.89,,1.01,,,,,,,,,SS SH
226,00/09-25-081-09W5/0,74556,1,1725.77,SS,0.1,0.273,5020.0,,,2630.0,0.107,0.39,1910.0,SS VF-CGR
227,00/09-25-081-09W5/0,74556,1,1725.87,FD,0.19,0.266,9999.99,2300.0,9070.0,2630.0,0.12,0.142,1930.0,SS VF-VCGR
228,00/09-25-081-09W5/0,74556,1,1726.97,FD,0.11,0.263,9999.99,1320.0,9999.99,2620.0,0.094,0.249,1940.0,SS VF-VCGR HFRAC
229,00/09-25-081-09W5/0,74556,1,1727.4,SS,0.16,0.259,4480.0,,,2630.0,0.048,0.348,1950.0,SS VF-VCGR
230,00/09-25-081-09W5/0,74556,1,1727.56,FD,0.12,0.255,6430.0,1910.0,5320.0,2640.0,0.067,0.116,1970.0,SS VF-VCGR
231,00/09-25-081-09W5/0,74556,1,1726.12,FD,0.21,0.265,9380.0,490.0,9370.0,2670.0,0.082,0.128,1970.0,SS F-VCGR GRANULES ARG LAM
232,00/09-25-081-09W5/0,74556,1,1727.08,FD,0.13,0.246,4200.0,41.5,3840.0,2630.0,0.102,0.252,1980.0,SS VF-VCGR ARG LAM
233,00/09-25-081-09W5/0,74556,1,1727.68,FD,0.21,0.246,4580.0,2470.0,4160.0,2630.0,0.05,0.099,1980.0,SS VF-VCGR
234,00/09-25-081-09W5/0,74556,1,1726.57,SS,0.25,0.249,1600.0,,,2630.0,0.069,0.452,1980.0,SS VF-VCGR
235,00/09-25-081-09W5/0,74556,1,1726.9,SS,0.07,0.237,320.0,,,2610.0,0.196,0.12,1990.0,SS VF-FGR ARG LAM
236,00/09-25-081-09W5/0,74556,1,1727.21,FD,0.19,0.247,4780.0,1090.0,4510.0,2650.0,0.072,0.138,2000.0,SS VF-VCGR
237,00/09-25-081-09W5/0,74556,1,1725.67,FD,0.1,0.256,8900.0,1800.0,8850.0,2680.0,0.145,0.112,2000.0,SS VF-VCGR
238,00/09-25-081-09W5/0,74556,1,1726.4,SS,0.17,0.226,414.0,,,2620.0,0.13,0.584,2030.0,SS VF-CGR
239,00/09-25-081-09W5/0,74556,1,1722.17,SS,0.1,0.219,932.0,,,2640.0,0.001,0.084,2070.0,SS F-MGR
240,00/09-25-081-09W5/0,74556,1,1722.44,SS,0.09,0.192,821.0,,,2630.0,0.165,0.228,2120.0,SS F-VCGR
241,00/09-25-081-09W5/0,74556,1,1725.47,FD,0.2,0.192,4280.0,204.0,3740.0,2650.0,0.201,0.085,2140.0,SS F-VCGR GRANULES
242,00/09-25-081-09W5/0,74556,1,1722.27,FD,0.17,0.194,3130.0,282.0,2890.0,2660.0,0.105,0.118,2140.0,SS F-MGR
243,00/09-25-081-09W5/0,74556,1,1722.61,FD,0.22,0.186,1930.0,6.25,1670.0,2640.0,0.212,0.123,2150.0,SS VF-CGR ARG LAM
244,00/09-25-081-09W5/0,74556,1,1725.27,SS,0.2,0.156,317.0,,,2640.0,0.089,0.247,2230.0,SS VF-VCGR
245,00/09-25-081-09W5/0,74556,1,1724.01,SS,0.11,0.119,270.0,,,2630.0,0.338,0.088,2320.0,SS VF-MGR ARG LAM
246,00/09-25-081-09W5/0,74556,1,1722.83,SS,0.11,0.115,689.0,,,2650.0,0.19,0.2,2340.0,SS VF-CGR CALC
247,00/09-25-081-09W5/0,74556,1,1725.18,SS,0.09,0.092,1.19,,,2650.0,0.001,0.13,2400.0,SS VF-MGR ARG
248,00/09-25-081-09W5/0,74556,1,1720.71,SS,0.13,0.037,0.08,,,2690.0,0.001,0.096,2590.0,SS VF-FGR
249,00/07-30-080-09W5/0,63803,1,1718.28,FD,0.25,0.199,425.41,247.45,389.24,2630.0,0.0947,0.2665,,FD:
250,00/07-30-080-09W5/0,63803,1,1717.91,FD,0.2,0.225,637.46,528.81,625.23,2634.0,0.1004,0.1633,,FD:
251,00/07-30-080-09W5/0,63803,1,1719.91,FD,0.26,0.192,609.74,161.84,605.89,2638.0,0.0876,0.1839,,FD:
252,00/07-30-080-09W5/0,63803,1,1719.58,FD,0.13,0.178,55.1,28.95,44.21,2640.0,0.0861,0.1026,,FD:
253,00/07-30-080-09W5/0,63803,1,1718.11,FD,0.17,0.082,28.69,0.7,24.07,2643.0,0.2009,0.2631,,FD:
254,00/07-30-080-09W5/0,63803,1,1720.52,FD,0.19,0.073,10.89,8.14,10.35,2643.0,0.1956,0.1615,,FD:
255,00/07-30-080-09W5/0,63803,1,1718.73,FD,0.17,0.041,0.14,0.01,0.14,2653.0,0.0001,0.155,,FD:
256,00/07-30-080-09W5/0,63803,1,1720.17,FD,0.25,0.108,222.61,9.95,210.43,2654.0,0.0696,0.0897,,FD:
257,00/07-30-080-09W5/0,63803,1,1720.71,FD,0.29,0.13,128.94,40.86,121.18,2659.0,0.1227,0.1315,,FD:
258,00/07-30-080-09W5/0,63803,1,1721.0,FD,0.25,0.101,39.7,13.79,31.45,2678.0,0.1635,0.1946,,FD:
259,00/07-30-080-09W5/0,63803,1,1716.5,FD,0.3,0.032,0.1,0.03,0.09,2694.0,0.0001,0.131,,FD:
260,00/07-30-080-09W5/0,63803,1,1716.01,FD,0.49,0.027,0.04,0.0,0.03,2697.0,0.0001,0.1592,,FD:
261,00/07-30-080-09W5/0,63803,1,1717.5,FD,0.31,0.048,0.05,0.03,0.04,2699.0,0.212,0.465,,FD:
262,00/07-30-080-09W5/0,63803,1,1712.0,,4.01,,,,,,,,,
263,00/07-30-080-09W5/0,63803,1,1717.0,,0.37,,,,,,,,,
264,00/07-30-080-09W5/0,63803,1,1718.9,,0.68,,,,,,,,,
265,00/07-30-080-09W5/0,63803,1,1721.49,,3.51,,,,,,,,,
266,00/07-30-080-09W5/0,63803,1,1719.71,SS,0.2,0.19,1566.29,,,2644.0,0.1225,0.2466,,P:
267,00/07-30-080-09W5/0,63803,1,1720.42,SS,0.1,0.055,4.1,,,2654.0,0.1418,0.242,,P:
268,00/07-30-080-09W5/0,63803,1,1717.81,SS,0.1,0.096,10.28,,,2655.0,0.1484,0.5105,,P:
269,00/07-30-080-09W5/0,63803,1,1721.25,SS,0.24,0.132,114.53,,,2668.0,0.1866,0.2311,,P:
270,00/07-30-080-09W5/0,63803,1,1718.53,SS,0.2,0.229,523.87,,,2677.0,0.0385,0.154,,P:
271,00/07-30-080-09W5/0,63803,1,1716.8,SS,0.2,0.028,0.3,,,2686.0,0.164,0.178,,P:
272,00/07-30-080-09W5/0,63803,1,1717.37,SS,0.13,0.041,0.12,,,2701.0,0.0001,0.4629,,P:
273,00/06-16-080-09W5/0,58622,1,1726.0,NR,0.38,,,,,,,,,
274,00/06-16-080-09W5/0,58622,1,1726.38,SS,0.52,0.056,0.14,,,2679.0,0.0001,0.537,,FD HRTL FRAC
275,00/06-16-080-09W5/0,58622,1,1726.9,SS,1.1,0.091,0.14,,,2699.0,0.0001,0.216,,FD
276,00/02-20-081-08W5/0,65464,1,1749.75,LC,0.25,,,,,,,,,
277,00/02-20-081-08W5/0,65464,1,1738.0,,5.5,,,,,,,,,"SH,ANHY,DOL"
278,00/02-20-081-08W5/0,65464,1,1744.25,,0.85,,,,,,,,,"SH,FSS LAM"
279,00/02-20-081-08W5/0,65464,1,1746.15,,0.1,,,,,,,,,"SH,CSS LAM"
280,00/02-20-081-08W5/0,65464,1,1747.6,,2.15,,,,,,,,,"SH,OCC DOL LEN"
281,00/02-20-081-08W5/0,65464,1,1747.35,SS,0.1,0.184,79.0,,,2620.0,0.118,0.266,,"SP,CSS,SIL CMT,ARG"
282,00/02-20-081-08W5/0,65464,1,1747.05,FD,0.3,0.194,125.0,1.5,124.0,2630.0,0.104,0.515,2120.0,"CSS,SIL CMT,SH LAM"
283,00/02-20-081-08W5/0,65464,1,1746.55,FD,0.3,0.173,410.0,188.0,409.0,2640.0,0.067,0.706,2180.0,"CSS,SIL,CMT,SH LEN"
284,00/02-20-081-08W5/0,65464,1,1746.85,FD,0.2,0.173,1225.0,295.0,1079.0,2650.0,0.017,0.424,2190.0,"CSS,SIL CMT,CGL"
285,00/02-20-081-08W5/0,65464,1,1747.45,FD,0.15,0.157,1152.0,177.0,825.0,2640.0,0.037,0.41,2220.0,"CSS,SIL CMT,OCC CALC"
286,00/02-20-081-08W5/0,65464,1,1745.7,FD,0.3,0.151,457.0,158.0,390.0,2660.0,0.019,0.397,2260.0,"CSS,SIL CMT,OCC CALC"
287,00/02-20-081-08W5/0,65464,1,1746.0,FD,0.15,0.135,472.0,0.35,436.0,2660.0,0.15,0.774,2300.0,"CSS,SIL CMT,CALC,HF"
288,00/02-20-081-08W5/0,65464,1,1745.5,FD,0.2,0.136,344.0,67.0,314.0,2670.0,0.138,0.278,2310.0,"CSS,SIL CMT,OCC CALC"
289,00/02-20-081-08W5/0,65464,1,1745.3,FD,0.2,0.1,196.0,61.0,193.0,2670.0,0.101,0.333,2400.0,"CSS,SIL CMT,CALC,SH"
290,00/02-20-081-08W5/0,65464,1,1746.25,FD,0.3,0.098,6.8,0.36,6.7,2670.0,0.029,0.839,2410.0,"CSS,SIL CMT,ARG,HF"
291,00/02-20-081-08W5/0,65464,1,1743.9,FD,0.35,0.08,75.0,0.59,34.0,2660.0,0.072,0.25,2450.0,"V-MSS,OCC CALC,HF"
292,00/02-20-081-08W5/0,65464,1,1743.5,FD,0.2,0.069,16.0,4.5,13.0,2660.0,0.126,0.515,2480.0,"F-MSS,DOL,OCC CALC"
293,00/02-20-081-08W5/0,65464,1,1745.1,FD,0.2,0.069,13.0,0.04,11.0,2700.0,0.126,0.515,2510.0,"CSS,SIL CMT,CALC,HF"
294,00/02-20-081-08W5/0,65464,1,1743.7,FD,0.2,0.057,47.0,0.88,44.0,2680.0,0.076,0.507,2530.0,"M-CSS,SIL CMT,CALC"
295,00/06-30-080-09W5/0,54137,1,1713.0,,5.78,,,,,,,,,
296,00/06-30-080-09W5/0,54137,1,1718.79,,0.17,,,,,,,,,
297,00/06-30-080-09W5/0,54137,1,1718.97,,0.13,,,,,,,,,
298,00/06-30-080-09W5/0,54137,1,1719.11,,0.24,,,,,,,,,
299,00/06-30-080-09W5/0,54137,1,1719.36,,0.04,,,,,,,,,
300,00/06-30-080-09W5/0,54137,1,1718.96,SS,0.01,0.017,0.03,,,2684.0,0.3238,0.4174,,P:
301,00/06-30-080-09W5/0,54137,1,1718.78,SS,0.01,0.022,0.03,,,2695.0,0.075,0.5789,,P:
302,00/06-30-080-09W5/0,54137,1,1719.1,SS,0.01,0.033,0.35,,,2703.0,0.3159,0.3911,,P:
303,00/06-30-080-09W5/0,54137,1,1719.35,SS,0.01,0.023,0.47,,,2713.0,0.3199,0.3832,,P:
304,00/02-20-079-07W5/0,31235,1,1686.0,DE,3.41,,,,,,,,,NOT ANALYSED - SHALE
305,00/02-20-079-07W5/0,31235,1,1689.9,DE,0.48,,,,,,,,,NOT ANALYSED - SHALE
306,00/02-20-079-07W5/0,31235,1,1690.45,DE,0.11,,,,,,,,,NOT ANALYSED - SHALE
307,00/02-20-079-07W5/0,31235,1,1691.19,DE,0.32,,,,,,,,,NOT ANALYSED - SHALE
308,00/02-20-079-07W5/0,31235,1,1691.79,DE,2.66,,,,,,,,,NOT ANALYSED - SHALE
309,00/02-20-079-07W5/0,31235,1,1690.56,FD,0.19,0.034,0.27,0.01,0.16,2690.0,0.0,0.87,,SS  PBL SLT CALC
310,00/02-20-079-07W5/0,31235,1,1689.51,FD,0.19,0.013,0.12,0.01,0.07,2700.0,,0.758,,SS  PBL SLT CALC
311,00/02-20-079-07W5/0,31235,1,1690.85,FD,0.26,0.026,0.6,0.01,0.38,2700.0,,0.612,,SS  PBL SLT SH
312,00/02-20-079-07W5/0,31235,1,1691.51,FD,0.18,0.058,0.05,0.01,0.03,2700.0,,0.836,,SS  PBL SLT SID
313,00/02-20-079-07W5/0,31235,1,1689.8,FD,0.1,0.102,0.88,,,2720.0,,0.907,,SS  VF  SLT SH
314,00/02-20-079-07W5/0,31235,1,1694.45,LC,1.55,,,,,,,,,LOST CORE
315,00/02-20-079-07W5/0,31235,1,1690.38,SS,0.07,0.053,0.24,,,2650.0,,0.824,,SS  F   P/S SLT CALC
316,00/02-20-079-07W5/0,31235,1,1689.41,SS,0.1,0.016,0.06,,,2670.0,,0.473,,SS  PBL SLT CALC
317,00/02-20-079-07W5/0,31235,1,1689.7,SS,0.1,0.083,1.09,,,2670.0,,0.9,,SS  VF  SLT ARGL
318,00/02-20-079-07W5/0,31235,1,1691.11,SS,0.08,0.117,1.98,,,2670.0,,0.877,,SS  PBL SLT SH
319,00/02-20-079-07W5/0,31235,1,1690.75,SS,0.1,0.037,0.34,,,2680.0,0.0,0.816,,SS  PBL SLT CALC
320,00/02-20-079-07W5/0,31235,1,1691.69,SS,0.1,0.063,0.08,,,2710.0,,0.833,,SS  PBL SLT CALC
321,00/02-34-078-08W5/0,30035,1,1722.0,DE,0.72,,,,,,,,,NOT ANALYSED - SHALE
322,00/02-34-078-08W5/0,30035,1,1723.07,DE,0.09,,,,,,,,,NOT ANALYSED - SHALE
323,00/02-34-078-08W5/0,30035,1,1723.47,DE,0.1,,,,,,,,,NOT ANALYSED - SHALE
324,00/02-34-078-08W5/0,30035,1,1723.75,DE,0.68,,,,,,,,,NOT ANALYSED - SHALE
325,00/02-34-078-08W5/0,30035,1,1724.61,DE,0.03,,,,,,,,,NOT ANALYSED - SHALE
326,00/02-34-078-08W5/0,30035,1,1724.69,DE,0.07,,,,,,,,,NOT ANALYSED - SHALE
327,00/02-34-078-08W5/0,30035,1,1725.53,DE,0.44,,,,,,,,,NOT ANALYSED - SHALE
328,00/02-34-078-08W5/0,30035,1,1726.13,DE,0.02,,,,,,,,,NOT ANALYSED - SHALE
329,00/02-34-078-08W5/0,30035,1,1726.95,DE,0.2,,,,,,,,,NOT ANALYSED - SHALE
330,00/02-34-078-08W5/0,30035,1,1727.2,DE,0.14,,,,,,,,,NOT ANALYSED - SHALE
331,00/02-34-078-08W5/0,30035,1,1727.72,DE,0.06,,,,,,,,,NOT ANALYSED - SHALE
332,00/02-34-078-08W5/0,30035,1,1727.87,DE,0.07,,,,,,,,,NOT ANALYSED - SHALE
333,00/02-34-078-08W5/0,30035,1,1728.03,DE,0.34,,,,,,,,,NOT ANALYSED - SHALE
334,00/02-34-078-08W5/0,30035,1,1729.37,DE,1.43,,,,,,,,,NOT ANALYSED - SHALE
335,00/02-34-078-08W5/0,30035,1,1731.64,DE,0.24,,,,,,,,,NOT ANALYSED - SHALE
336,00/02-34-078-08W5/0,30035,1,1731.97,DE,0.25,,,,,,,,,NOT ANALYSED - SHALE
337,00/02-34-078-08W5/0,30035,1,1732.6,DE,0.06,,,,,,,,,NOT ANALYSED - SHALE
338,00/02-34-078-08W5/0,30035,1,1728.74,FD,0.2,0.191,68.9,19.1,62.0,2600.0,,,,SS  M   P/S
339,00/02-34-078-08W5/0,30035,1,1728.94,FD,0.14,0.164,15.9,2.24,12.1,2600.0,,,,SS  M   P/S
340,00/02-34-078-08W5/0,30035,1,1732.66,FD,0.16,0.161,13.7,,,2600.0,,,,SS  F
341,00/02-34-078-08W5/0,30035,1,1732.22,FD,0.24,0.204,61.6,50.0,42.0,2610.0,,,,SS  M   P/S SLT
342,00/02-34-078-08W5/0,30035,1,1726.64,FD,0.22,0.178,194.0,84.6,186.0,2620.0,,,,SS  M   P/S SLT
343,00/02-34-078-08W5/0,30035,1,1726.86,FD,0.09,0.157,148.0,58.3,88.9,2620.0,,,,SS  M   P/S SLT
344,00/02-34-078-08W5/0,30035,1,1728.37,FD,0.37,0.164,263.0,79.9,250.0,2620.0,,,,SS  M   P/S
345,00/02-34-078-08W5/0,30035,1,1731.08,FD,0.14,0.168,138.0,118.0,128.0,2620.0,,,,SS  M   P/S
346,00/02-34-078-08W5/0,30035,1,1726.28,FD,0.36,0.117,57.0,13.2,54.2,2630.0,,,,SS  M
347,00/02-34-078-08W5/0,30035,1,1727.54,FD,0.18,0.184,70.1,29.7,63.8,2630.0,,,,SS  M   P/S
348,00/02-34-078-08W5/0,30035,1,1731.36,FD,0.28,0.147,3.93,0.09,3.5,2630.0,,,,SS  F   SLT CALC
349,00/02-34-078-08W5/0,30035,1,1723.16,FD,0.19,0.16,25.7,0.03,21.8,2640.0,,,,SS  F   SLT
350,00/02-34-078-08W5/0,30035,1,1723.35,FD,0.12,0.157,39.2,11.0,34.8,2640.0,,,,SS  F   SLT
351,00/02-34-078-08W5/0,30035,1,1724.92,FD,0.16,0.157,146.0,131.0,138.0,2640.0,,,,SS  M   P/S SLT
352,00/02-34-078-08W5/0,30035,1,1725.97,FD,0.16,0.141,228.0,76.2,205.0,2640.0,,,,SS  CR  SLT
353,00/02-34-078-08W5/0,30035,1,1731.88,FD,0.09,0.133,6.68,1.87,5.5,2640.0,,,,SS  M   P/S SLT CALC
354,00/02-34-078-08W5/0,30035,1,1723.57,FD,0.18,0.104,30.0,21.4,30.0,2650.0,,,,SS  F   SLT CALC
355,00/02-34-078-08W5/0,30035,1,1725.18,FD,0.23,0.143,116.0,53.8,107.0,2650.0,,,,SS  M   SLT
356,00/02-34-078-08W5/0,30035,1,1727.34,FD,0.2,0.125,35.1,8.89,32.1,2650.0,,,,SS  M   SLT
357,00/02-34-078-08W5/0,30035,1,1729.08,FD,0.29,0.055,1.55,0.09,0.71,2650.0,,,,SS  M   SLT
358,00/02-34-078-08W5/0,30035,1,1731.22,FD,0.14,0.146,2.28,0.21,2.22,2650.0,,,,SS  M   P/S SLT CALC
359,00/02-34-078-08W5/0,30035,1,1724.85,FD,0.07,0.162,75.3,72.2,74.3,2660.0,,,,SS  M   SLT
360,00/02-34-078-08W5/0,30035,1,1725.08,FD,0.1,0.146,316.0,167.0,316.0,2660.0,,,,SS  M   P/S SLT CALC
361,00/02-34-078-08W5/0,30035,1,1726.15,FD,0.07,0.081,10.6,0.13,6.49,2660.0,,,,SS  F   CALC
362,00/02-34-078-08W5/0,30035,1,1730.8,FD,0.1,0.185,6.05,17.0,2.72,2660.0,,,,SS  M   P/S CALC
363,00/02-34-078-08W5/0,30035,1,1722.72,FD,0.06,0.151,37.9,0.52,36.7,2670.0,,,,SS  M   SLT
364,00/02-34-078-08W5/0,30035,1,1724.43,FD,0.18,0.101,1.9,0.11,1.8,2670.0,,,,SS  M   P/S SLT CALC
365,00/02-34-078-08W5/0,30035,1,1724.76,FD,0.09,0.098,5.7,0.13,2.98,2690.0,,,,SS  M   P/S SLT CALC
366,00/02-34-078-08W5/0,30035,1,1722.78,FD,0.29,0.037,0.2,0.08,0.16,2710.0,,,,SS  M   SLT CALCPRY
367,00/02-34-078-08W5/0,30035,1,1733.12,LC,0.88,,,,,,,,,LOST CORE
368,00/02-34-078-08W5/0,30035,1,1727.15,SS,0.05,0.158,41.5,,,2620.0,,,,SS  VF  ARGL
369,00/02-34-078-08W5/0,30035,1,1730.9,SS,0.18,0.177,579.0,,,2620.0,,,,SS  M   P/S ARGL
370,00/02-34-078-08W5/0,30035,1,1725.41,SS,0.12,0.17,1.86,,,2630.0,,,,SS  F   ARGL
371,00/02-34-078-08W5/0,30035,1,1726.22,SS,0.06,0.149,298.0,,,2630.0,,,,SS  F
372,00/02-34-078-08W5/0,30035,1,1727.78,SS,0.09,0.112,1.72,,,2630.0,,,,SS  F   ARGL
373,00/02-34-078-08W5/0,30035,1,1727.94,SS,0.09,0.091,1.54,,,2630.0,,,,SS  VF  ARGL
374,00/02-34-078-08W5/0,30035,1,1732.46,SS,0.14,0.237,505.0,,,2640.0,,,,SS  F
375,00/02-34-078-08W5/0,30035,1,1732.82,SS,0.3,0.117,449.0,,,2660.0,,,,SS  F   CALC
376,00/02-34-078-08W5/0,30035,1,1724.64,SS,0.05,0.085,0.87,,,2670.0,,,,SS  VF
377,00/02-34-078-08W5/0,30035,2,1734.0,DE,0.34,,,,,,,,,NOT ANALYSED - SHALE
378,00/02-34-078-08W5/0,30035,2,1734.97,DE,7.38,,,,,,,,,NOT ANALYSED - SHALE
379,00/02-34-078-08W5/0,30035,2,1734.47,FD,0.19,0.074,5.94,1.51,5.12,2670.0,,,,SS  CR  P/S CALC
380,00/02-34-078-08W5/0,30035,2,1734.66,FD,0.16,0.055,0.71,0.4,0.63,2670.0,,,,SS  CR  P/S CALC
381,00/02-34-078-08W5/0,30035,2,1734.82,FD,0.15,0.041,0.24,0.04,0.23,2680.0,,,,SS  CR  P/S CALC
382,00/02-34-078-08W5/0,30035,2,1734.34,FD,0.13,0.097,0.18,1.59,0.15,2700.0,,,,SS  CR  CALC
383,00/02-34-078-08W5/0,30035,2,1742.35,LC,0.65,,,,,,,,,LOST CORE
384,00/04-21-081-08W5/0,20262,1,1657.5,DE,1.04,,,,,,,,,NOT ANALYSED - SHALE
385,00/04-21-081-08W5/0,20262,1,1658.75,DE,0.06,,,,,,,,,NOT ANALYSED - SHALE
386,00/04-21-081-08W5/0,20262,1,1659.48,DE,0.1,,,,,,,,,NOT ANALYSED - SHALE
387,00/04-21-081-08W5/0,20262,1,1659.67,DE,0.39,,,,,,,,,NOT ANALYSED - SHALE
388,00/04-21-081-08W5/0,20262,1,1661.37,DE,1.1,,,,,,,,,NOT ANALYSED - SHALE
389,00/04-21-081-08W5/0,20262,1,1663.29,DE,3.91,,,,,,,,,NOT ANALYSED - SHALE
390,00/04-21-081-08W5/0,20262,1,1667.59,DE,1.4,,,,,,,,,NOT ANALYSED - SHALE
391,00/04-21-081-08W5/0,20262,1,1669.63,DE,0.16,,,,,,,,,NOT ANALYSED - SHALE
392,00/04-21-081-08W5/0,20262,1,1669.97,DE,1.16,,,,,,,,,NOT ANALYSED - SHALE
393,00/04-21-081-08W5/0,20262,1,1672.19,DE,2.99,,,,,,,,,NOT ANALYSED - ANHYDRITE
394,00/04-21-081-08W5/0,20262,1,1668.99,FD,0.19,0.046,1.56,0.01,0.94,2620.0,,,,SS  F   SLT
395,00/04-21-081-08W5/0,20262,1,1660.61,FD,0.18,0.154,0.73,0.06,0.7,2640.0,,,,SS  F   SLT
396,00/04-21-081-08W5/0,20262,1,1661.16,FD,0.21,0.113,1.09,0.09,1.09,2640.0,,,,SS  F   SLT
397,00/04-21-081-08W5/0,20262,1,1663.05,FD,0.24,0.038,0.08,0.01,0.01,2640.0,,,,SS  M   P/S
398,00/04-21-081-08W5/0,20262,1,1667.29,FD,0.3,0.031,0.03,0.02,0.03,2640.0,,,,SS  F   SLT
399,00/04-21-081-08W5/0,20262,1,1660.79,FD,0.19,0.126,0.44,0.01,0.4,2650.0,,,,SS  F   SLT
400,00/04-21-081-08W5/0,20262,1,1662.56,FD,0.22,0.043,0.1,0.01,0.04,2650.0,,,,SS  M   SLT
401,00/04-21-081-08W5/0,20262,1,1671.13,FD,0.12,0.034,0.15,0.01,0.12,2650.0,,,,SS  M   P/S
402,00/04-21-081-08W5/0,20262,1,1658.54,FD,0.21,0.03,0.01,0.01,0.01,2660.0,,,,SS  F   CALC
403,00/04-21-081-08W5/0,20262,1,1660.06,FD,0.28,0.143,5.0,0.01,0.9,2660.0,,,,SS  F   SLT ARGL
404,00/04-21-081-08W5/0,20262,1,1660.34,FD,0.27,0.129,0.79,0.01,0.78,2660.0,,,,SS  F   SLT
405,00/04-21-081-08W5/0,20262,1,1671.25,FD,0.3,0.06,6.08,1.43,5.98,2660.0,,,,SS  M   P/S
406,00/04-21-081-08W5/0,20262,1,1671.77,FD,0.42,0.048,1.51,0.24,1.39,2660.0,,,,SS  M   P/S
407,00/04-21-081-08W5/0,20262,1,1659.18,FD,0.3,0.034,0.09,0.01,0.06,2670.0,,,,SS  F   CALC
408,00/04-21-081-08W5/0,20262,1,1660.98,FD,0.18,0.059,0.01,0.01,0.01,2670.0,,,,SS  F
409,00/04-21-081-08W5/0,20262,1,1662.47,FD,0.09,0.102,0.45,0.01,0.42,2670.0,,,,SS  F   SLT
410,00/04-21-081-08W5/0,20262,1,1671.55,FD,0.22,0.046,1.26,0.16,1.15,2670.0,,,,SS  M   P/S
411,00/04-21-081-08W5/0,20262,1,1659.58,FD,0.09,0.027,19.4,0.01,11.9,2680.0,,,,SS  F   CALC
412,00/04-21-081-08W5/0,20262,1,1658.9,FD,0.28,0.038,0.2,0.01,0.18,2690.0,,,,SS  F   CALC
413,00/04-21-081-08W5/0,20262,1,1662.78,FD,0.27,0.113,0.57,0.04,0.47,2690.0,,,,SS  F   SLT
414,00/04-21-081-08W5/0,20262,1,1669.18,FD,0.27,0.058,0.35,0.01,0.07,2690.0,,,,SS  M   P/S SLT
415,00/04-21-081-08W5/0,20262,1,1669.45,FD,0.18,0.063,0.8,0.01,0.72,2690.0,,,,SS  M   P/S CALC
416,00/04-21-081-08W5/0,20262,1,1669.79,FD,0.18,0.074,0.04,0.01,0.01,2690.0,,,,SS  F   CALC
417,00/04-21-081-08W5/0,20262,1,1658.81,FD,0.09,0.108,22.2,0.06,17.3,2710.0,,,,SS  F   CALC
418,00/04-21-081-08W5/0,20262,1,1675.18,LC,0.61,,,,,,,,,LOST CORE
