,Formatted UWI,Gas Anal Doc Source,Gas Analysis Quality,Gas Sample Date,Gas Sample Point,Intrvl Base,Intrvl Top,Reserv Fluid Crit Pressure,Reserv Fluid Crit Temp,Reserv Gas Rel Dens,Sep Gas Liq Ratio,Sep Liq Molar Mass,Sep Liq Rel Dens
705,00/10-02-059-18W5/0,AOFP/Pressure File,Unknown,8/17/1988 00:00:00,Recombination (Submitted),3272.9,3240.0,4941.0,225.2,0.749,,,
706,00/10-02-059-18W5/0,Electronic,Unknown,12/16/2005 00:00:00,Other,3272.9,3240.0,4599.72,207.7,0.651,,,
707,00/10-02-059-18W5/0,Electronic,Unknown,12/16/2005 00:00:00,Other,3272.9,3240.0,5209.31,233.0,0.755,,,
708,00/10-02-059-18W5/0,Electronic,Unknown,12/16/2005 00:00:00,Other,3272.9,3240.0,5277.34,239.8,0.793,,,
709,00/10-02-059-18W5/0,Electronic,Unknown,12/19/2008 00:00:00,Other,3272.9,3240.0,5056.68,222.7,0.703,,,
710,00/10-02-059-18W5/0,Electronic,Unknown,6/2/2009 00:00:00,Meter Run,3272.9,3240.0,5534.67,254.2,0.848,,,
711,00/10-02-059-18W5/0,Electronic,Unknown,7/15/2010 00:00:00,Meter Run,3272.9,3240.0,5385.7,247.4,0.826,,,
712,00/10-02-059-18W5/0,Electronic,Unknown,11/16/2011 00:00:00,Meter Run,3272.9,3240.0,5462.46,249.5,0.829,,,
713,00/10-02-059-18W5/0,Electronic,Unknown,4/20/2012 00:00:00,Meter Run,3272.9,3240.0,5639.49,252.7,0.826,,,
714,00/10-02-059-18W5/0,Electronic,Unknown,5/11/2012 00:00:00,Meter Run,3272.9,3240.0,4333.82,194.9,0.613,,,
715,00/10-02-059-18W5/0,Fluid Analyses Microfiche,Unknown,2/22/1969 00:00:00,First Stage Separator,3272.9,3240.0,5421.0,245.4,0.805,,,
716,00/10-02-059-18W5/0,Fluid Analyses Microfiche,Unknown,3/25/1969 00:00:00,First Stage Separator,3385.7,3272.94,4811.76,214.3,0.812,,,
717,00/10-02-059-18W5/0,Unknown,Poor,2/22/1969 00:00:00,,3272.9,3240.0,6113.0,313.0,1.124,,,
718,00/10-02-059-18W5/0,Unknown,Unknown,8/4/1968 00:00:00,Gas/Liquid Other,3314.7,3311.7,5249.0,232.0,0.749,,126.0,0.796
719,00/10-02-059-18W5/0,Unknown,Unknown,8/7/1968 00:00:00,Reservoir Fluid Other,3336.0,3326.9,5183.0,228.7,0.737,,,
720,00/10-02-059-18W5/0,Unknown,Unknown,8/9/1968 00:00:00,Drill Stem Test,3354.3,3345.2,5533.0,255.3,0.861,,,
721,00/10-02-059-18W5/0,Unknown,Unknown,9/30/1968 00:00:00,Gas/Liquid Other,3272.9,3240.0,5435.0,258.7,0.899,,124.0,0.794
722,00/16-16-037-25W4/0,Fluid Analyses Microfiche,Unknown,2/2/1960 00:00:00,Other,2078.43,2066.24,4892.64,217.2,0.757,,,
723,00/16-16-037-25W4/0,Unknown,Unknown,2/5/1960 00:00:00,Drill Stem Test,2078.4,2066.2,4891.0,217.2,0.757,,,
724,00/09-22-063-15W5/0,Fluid Analyses Microfiche,Unknown,3/28/1980 00:00:00,Gas/Liquid Other,1839.7,1837.3,4709.0,208.7,0.663,,144.0,0.803
725,00/06-08-052-17W5/0,AOFP/Pressure File,Unknown,8/17/1984 00:00:00,Wellhead,2816.9,2809.6,4878.0,208.4,0.657,,,
726,00/06-08-052-17W5/0,Electronic,Unknown,7/3/2008 00:00:00,Meter Run,2817.0,2809.6,4853.03,207.2,0.653,,,
727,00/06-08-052-17W5/0,Electronic,Unknown,8/25/2011 00:00:00,Meter Run,2816.9,2809.6,4826.15,206.4,0.646,,,
728,00/06-08-052-17W5/0,Fluid Analyses Microfiche,Unknown,5/30/1978 00:00:00,Drill Stem Test,2435.35,2423.16,4594.45,204.3,0.629,,,
729,00/06-08-052-17W5/0,Unknown,Poor,2/23/1978 00:00:00,Wellhead,2823.4,2816.0,4849.0,206.5,0.651,,,
730,00/06-08-052-17W5/0,Unknown,Poor,4/27/1979 00:00:00,First Stage Separator,2823.5,2815.9,4829.0,206.1,0.652,,,
731,00/10-12-054-18W5/0,Fluid Analyses Microfiche,Unknown,9/19/1969 00:00:00,Other,1911.1,1867.2,4575.58,220.2,0.717,,,
732,00/10-12-054-18W5/0,Fluid Analyses Microfiche,Unknown,10/6/1969 00:00:00,Drill Stem Test,2670.05,2663.95,4596.88,196.4,0.587,,,
733,00/10-12-054-18W5/0,Fluid Analyses Microfiche,Unknown,10/15/1969 00:00:00,Drill Stem Test,2670.05,2663.95,4616.75,196.4,0.633,,,
734,00/04-19-039-05W5/0,Electronic,Unknown,11/10/2000 00:00:00,Gas/Liquid Other,2359.2,2354.3,4580.0,224.8,0.745,,88.3,0.692
735,00/04-19-039-05W5/0,Electronic,Unknown,2/22/2002 00:00:00,Reservoir Fluid Other,2359.2,2354.3,4605.0,239.4,0.824,,,
736,00/04-19-039-05W5/0,Electronic,Unknown,3/5/2003 00:00:00,Reservoir Fluid Other,2359.2,2354.3,4599.0,239.5,0.825,,,
737,00/04-19-039-05W5/0,Electronic,Unknown,3/31/2004 00:00:00,Reservoir Fluid Other,2249.4,2164.1,4590.0,241.5,0.841,,,
738,00/04-19-039-05W5/0,Electronic,Unknown,3/18/2005 00:00:00,First Stage Separator,2359.2,2354.3,4594.12,241.2,0.838,,,
739,00/04-19-039-05W5/0,Electronic,Unknown,5/30/2006 00:00:00,First Stage Separator,2359.2,2354.3,4568.18,227.8,0.778,,,
740,00/04-19-039-05W5/0,Unknown,Unknown,5/3/1979 00:00:00,Recombination (EUB Calculated),2359.1,2354.2,4600.0,224.4,0.751,15100.0,117.8,0.752
741,00/07-15-055-18W5/0,Electronic,Unknown,1/17/2002 00:00:00,Reservoir Fluid Other,2583.5,2577.0,4889.0,209.7,0.679,,,
742,00/07-15-055-18W5/0,Fluid Analyses Microfiche,Poor,9/21/1968 00:00:00,Drill Stem Test,3638.09,3615.23,6464.33,269.5,0.879,,,
743,00/07-15-055-18W5/0,Fluid Analyses Microfiche,Unknown,7/16/1968 00:00:00,Drill Stem Test,2642.31,2574.95,4866.85,210.9,0.689,,,
744,00/07-15-055-18W5/0,Fluid Analyses Microfiche,Unknown,7/20/1968 00:00:00,Drill Stem Test,2560.32,2520.7,4726.24,214.2,0.693,,,
745,00/07-15-055-18W5/0,Fluid Analyses Microfiche,Unknown,11/5/1968 00:00:00,Other,2582.27,2579.22,4827.02,205.1,0.641,,,
746,00/07-15-055-18W5/0,Unknown,Poor,3/12/1982 00:00:00,Recombination (EUB Calculated),2582.0,2579.9,4828.0,211.0,0.689,33200.0,95.9,0.072
747,00/07-15-055-18W5/0,Unknown,Unknown,7/16/1968 00:00:00,Drill Stem Test,2642.3,2575.0,4866.0,211.4,0.692,,,
748,00/07-15-055-18W5/0,Unknown,Unknown,11/5/1968 00:00:00,Recombination (EUB Calculated),2582.3,2579.2,4820.0,206.3,0.651,43790.0,88.7,0.673
749,00/12-28-063-16W5/0,Fluid Analyses Microfiche,Unknown,2/18/1966 00:00:00,Other,2959.61,2926.08,4395.85,262.6,1.017,,,
750,00/06-16-055-18W5/0,Electronic,Unknown,7/29/2014 00:00:00,Wellhead,976.6,972.0,4657.35,210.7,0.683,,,
751,00/06-16-055-18W5/0,Fluid Analyses Microfiche,Unknown,6/29/1960 00:00:00,First Stage Separator,3302.5,3300.4,5765.0,282.7,1.024,,,
752,00/06-16-055-18W5/0,Fluid Analyses Microfiche,Unknown,6/29/1960 00:00:00,Other,3302.51,3300.37,5765.56,282.6,1.023,,,
753,00/06-16-055-18W5/0,Fluid Analyses Microfiche,Unknown,7/12/1960 00:00:00,Other,3302.51,3300.37,5809.85,272.9,0.951,,,
754,00/06-16-055-18W5/0,Unknown,Unknown,7/12/1960 00:00:00,Reservoir Fluid Other,3302.5,3300.4,5809.0,273.0,0.951,,,
755,00/15-04-065-12W5/0,Electronic,Unknown,10/22/2001 00:00:00,Wellhead,2704.5,2701.0,4579.0,220.4,0.741,,,
756,00/15-04-065-12W5/0,Fluid Analyses Microfiche,Unknown,11/10/1976 00:00:00,Drill Stem Test,2734.67,2731.62,4464.81,185.7,0.597,,,
757,00/10-27-051-17W5/0,Unknown,Unknown,1/5/1958 00:00:00,Reservoir Fluid Other,2850.5,2846.8,4815.0,206.0,0.645,,,
758,00/10-27-051-17W5/0,Unknown,Unknown,9/13/1971 00:00:00,Wellhead,2850.5,2846.8,4792.0,214.9,0.692,,,
759,00/07-26-059-20W5/0,Fluid Analyses Microfiche,Unknown,12/12/1977 00:00:00,Drill Stem Test,2535.63,2517.65,4842.68,201.7,0.74,,,
760,00/07-26-059-20W5/0,Fluid Analyses Microfiche,Unknown,12/12/1977 00:00:00,Other,2535.63,2517.65,4577.18,237.6,0.81,,,
761,00/10-21-062-15W5/0,Fluid Analyses Microfiche,Unknown,7/25/1976 00:00:00,Drill Stem Test,1885.19,1857.45,4597.09,203.0,0.618,,,
762,00/10-09-058-16W5/0,Fluid Analyses Microfiche,Poor,4/12/1977 00:00:00,Drill Stem Test,3139.4,3110.8,7015.0,297.1,1.125,,,
763,00/10-09-058-16W5/0,Fluid Analyses Microfiche,Unknown,3/10/1977 00:00:00,Other,1914.14,1894.33,4554.46,201.5,0.652,,,
764,00/10-09-058-16W5/0,Fluid Analyses Microfiche,Unknown,3/10/1977 00:00:00,Other,1914.14,1894.33,4578.73,203.0,0.628,,,
765,00/10-09-058-16W5/0,Fluid Analyses Microfiche,Unknown,3/16/1977 00:00:00,Drill Stem Test,2177.8,2168.96,4573.69,206.9,0.647,,,
766,00/10-09-058-16W5/0,Fluid Analyses Microfiche,Unknown,4/16/1977 00:00:00,Other,1792.22,1740.1,4486.88,192.8,0.633,,,
767,00/06-20-050-15W5/0,AOFP/Pressure File,Unknown,1/12/1996 00:00:00,Recombination (Submitted),2714.9,2711.9,4635.0,219.3,0.73,,,
768,00/06-20-050-15W5/0,Fluid Analyses Microfiche,Unknown,7/13/1978 00:00:00,Drill Stem Test,3323.2,3261.9,4758.0,199.8,0.599,,,
769,00/06-20-050-15W5/0,Fluid Analyses Microfiche,Unknown,7/13/1979 00:00:00,Drill Stem Test,3323.23,3261.97,4758.15,199.8,0.6,,,
770,00/04-31-065-09W5/0,Fluid Analyses Microfiche,Unknown,1/28/1960 00:00:00,Drill Stem Test,2520.09,2505.46,4537.21,237.6,0.819,,,
771,00/14-32-064-12W5/0,Electronic,Unknown,4/18/2000 00:00:00,Reservoir Fluid Other,2746.9,2739.8,4584.0,225.2,0.783,,,
772,00/14-32-064-12W5/0,Fluid Analyses Microfiche,Unknown,11/15/1977 00:00:00,Other,2747.47,2737.1,4427.84,272.4,1.078,,,
773,00/14-32-064-12W5/0,Fluid Analyses Microfiche,Unknown,11/25/1984 00:00:00,Other,2746.7,2739.7,4591.86,243.1,0.875,,,
774,00/11-01-059-18W5/0,Electronic,Unknown,12/16/2005 00:00:00,Meter Run,3347.3,3339.1,4596.24,222.5,0.74,,,
775,00/11-01-059-18W5/0,Electronic,Unknown,6/30/2009 00:00:00,Meter Run,3347.3,3339.1,5312.5,241.3,0.797,,90.0,0.726
776,00/11-01-059-18W5/0,Unknown,Unknown,10/3/1968 00:00:00,Reservoir Fluid Other,2405.5,2398.8,4830.0,202.1,0.646,,,
777,00/11-01-059-18W5/0,Unknown,Unknown,10/31/1968 00:00:00,Drill Stem Test,3404.6,3395.5,5208.0,230.2,0.748,,,
778,00/11-01-059-18W5/0,Unknown,Unknown,10/31/1968 00:00:00,Drill Stem Test,3404.6,3395.5,5604.0,263.7,0.894,,,
779,00/11-01-059-18W5/0,Unknown,Unknown,3/7/1970 00:00:00,Gas/Liquid Other,3357.1,3333.0,5400.0,247.8,0.83,,124.0,0.796
780,00/11-01-059-18W5/0,Unknown,Unknown,3/7/1970 00:00:00,Gas/Liquid Other,3357.1,3333.0,6008.0,302.1,1.08,,124.0,0.797
781,00/10-15-059-18W5/0,AOFP/Pressure File,Unknown,8/27/1984 00:00:00,Recombination (EUB Calculated),3377.8,3364.9,5243.0,249.2,0.868,2621.0,58.7,0.621
782,00/10-15-059-18W5/0,AOFP/Pressure File,Unknown,7/8/1988 00:00:00,Recombination (Submitted),3377.8,3364.9,4957.0,239.9,0.844,,,
783,00/10-15-059-18W5/0,AOFP/Pressure File,Unknown,7/9/1988 00:00:00,Recombination (Submitted),3377.8,3364.9,4962.0,237.3,0.825,,,
784,00/10-15-059-18W5/0,Electronic,Unknown,10/10/2007 00:00:00,Meter Run,3377.8,3365.0,5168.98,237.3,0.799,,,
785,00/10-15-059-18W5/0,Electronic,Unknown,10/10/2007 00:00:00,Meter Run,3377.8,3365.0,5381.14,250.2,0.848,,,
786,00/10-15-059-18W5/0,Electronic,Unknown,12/8/2008 00:00:00,Meter Run,3377.8,3365.0,5397.58,244.6,0.805,,,
787,00/10-15-059-18W5/0,Electronic,Unknown,6/2/2009 00:00:00,Meter Run,3377.8,3365.0,5430.1,248.7,0.83,,97.8,0.73
788,00/10-15-059-18W5/0,Electronic,Unknown,7/20/2010 00:00:00,Meter Run,3377.8,3365.0,5462.77,250.4,0.835,,103.5,0.75
789,00/10-15-059-18W5/0,Electronic,Unknown,4/20/2012 00:00:00,Meter Run,3377.8,3365.0,4896.95,220.0,0.701,,,
790,00/10-15-059-18W5/0,Electronic,Unknown,9/27/2014 00:00:00,Meter Run,3377.8,3365.0,5428.38,251.3,0.878,,97.4,0.735
791,00/10-15-059-18W5/0,Electronic,Unknown,10/26/2016 00:00:00,First Stage Separator,3377.8,3365.0,5319.55,243.9,0.811,,98.0,0.734
792,00/10-15-059-18W5/0,Electronic,Unknown,8/10/2017 00:00:00,Meter Run,3377.8,3365.0,5453.99,250.0,0.834,,97.6,0.738
793,00/10-15-059-18W5/0,Fluid Analyses Microfiche,Unknown,10/29/1968 00:00:00,Gas/Liquid Other,3423.5,3416.8,4841.0,209.9,0.682,,100.5,0.687
794,00/10-15-059-18W5/0,Unknown,Poor,3/27/1970 00:00:00,,3377.8,3365.0,6217.0,320.8,1.155,,,
795,00/10-15-059-18W5/0,Unknown,Unknown,3/27/1970 00:00:00,First Stage Separator,3377.8,3365.0,4667.0,211.9,0.698,,,
796,00/10-15-059-18W5/0,Unknown,Unknown,3/27/1970 00:00:00,Recombination (Submitted),3377.8,3365.0,5199.0,263.1,0.993,,,
797,00/10-34-058-18W5/0,AOFP/Pressure File,Unknown,5/15/1984 00:00:00,Gas/Liquid Other,3360.1,3344.9,5218.0,233.6,0.759,1828.0,68.6,0.617
798,00/10-34-058-18W5/0,AOFP/Pressure File,Unknown,8/20/1988 00:00:00,Recombination (Submitted),3360.1,3344.9,4978.0,254.4,0.956,,,
799,00/10-34-058-18W5/0,AOFP/Pressure File,Unknown,8/21/1990 00:00:00,Recombination (Submitted),3360.1,3344.9,4972.0,255.6,0.966,,,
800,00/10-34-058-18W5/0,Fluid Analyses Microfiche,Poor,11/28/1968 00:00:00,,3360.1,3344.9,6243.0,295.2,1.006,,,
801,00/10-34-058-18W5/0,Unknown,Poor,11/29/1968 00:00:00,,3360.1,3344.9,6090.0,292.2,1.01,,,
802,00/10-34-058-18W5/0,Unknown,Unknown,9/28/1968 00:00:00,Reservoir Fluid Other,2427.4,2421.3,5043.0,210.2,0.712,,,
803,00/10-34-058-18W5/0,Unknown,Unknown,11/28/1968 00:00:00,First Stage Separator,3360.1,3344.9,5502.0,247.3,0.813,,,
804,00/10-34-058-18W5/0,Unknown,Unknown,11/29/1968 00:00:00,First Stage Separator,3360.1,3344.9,5494.0,248.0,0.813,,,
805,00/06-31-047-13W5/0,Electronic,Unknown,8/16/2003 00:00:00,Wellhead,3430.2,3424.1,4568.0,222.6,0.729,,,
806,00/06-31-047-13W5/0,Fluid Analyses Microfiche,Unknown,1/31/1988 00:00:00,Meter Run,1743.0,1724.0,4515.13,221.3,0.744,,,
807,00/04-07-065-12W5/0,Electronic,Unknown,2/28/2013 00:00:00,Meter Run,2765.5,2762.4,4601.52,241.1,0.851,,,
808,00/04-07-065-12W5/0,Electronic,Unknown,6/10/2013 00:00:00,Meter Run,2765.5,2762.4,4553.32,258.5,0.95,,,
809,00/04-07-065-12W5/0,Electronic,Unknown,8/14/2015 00:00:00,First Stage Separator,2765.5,2762.4,4574.8,269.4,0.994,,,
810,00/02-20-061-07W6/0,Fluid Analyses Microfiche,Unknown,7/8/1975 00:00:00,Other,3611.27,3535.68,4585.84,192.1,0.578,,,
811,00/10-19-058-18W5/0,Unknown,Unknown,4/19/1969 00:00:00,Drill Stem Test,3441.2,3432.0,5606.0,253.0,0.834,,,
812,00/10-19-058-18W5/0,Unknown,Unknown,4/25/1969 00:00:00,Drill Stem Test,3436.0,3422.9,5527.0,250.3,0.827,,,
813,00/10-19-058-18W5/0,Unknown,Unknown,3/16/1970 00:00:00,Gas/Liquid Other,3433.3,3430.8,5507.0,248.2,0.813,,123.0,0.796
814,00/06-09-059-18W5/0,Electronic,Unknown,4/12/2007 00:00:00,Meter Run,3469.2,3421.1,4755.46,209.1,0.651,,,
815,00/06-09-059-18W5/0,Electronic,Unknown,4/12/2007 00:00:00,Meter Run,3469.2,3421.1,4780.45,206.6,0.631,,,
816,00/06-09-059-18W5/0,Electronic,Unknown,11/21/2008 00:00:00,Meter Run,3469.2,3421.1,4684.2,204.5,0.626,,,
817,00/06-09-059-18W5/0,Fluid Analyses Microfiche,Unknown,6/18/1968 00:00:00,Drill Stem Test,3440.28,3433.27,4569.52,214.9,0.694,,,
818,00/06-09-059-18W5/0,Unknown,Poor,7/2/1970 00:00:00,,3469.2,3438.1,5922.0,316.4,1.167,,,
819,00/06-09-059-18W5/0,Unknown,Poor,7/5/1970 00:00:00,,3432.0,3421.1,6130.0,313.4,1.124,,,
820,00/06-09-059-18W5/0,Unknown,Unknown,7/2/1968 00:00:00,Drill Stem Test,3440.3,3433.3,5239.0,233.4,0.76,,,
821,00/06-09-059-18W5/0,Unknown,Unknown,7/20/1968 00:00:00,Drill Stem Test,3439.7,3435.1,4974.0,218.7,0.708,,,
822,00/06-09-059-18W5/0,Unknown,Unknown,7/24/1968 00:00:00,Drill Stem Test,3440.3,3433.3,4685.0,208.8,0.713,,,
823,00/06-09-059-18W5/0,Unknown,Unknown,7/2/1970 00:00:00,First Stage Separator,3432.0,3421.1,5398.0,248.0,0.829,,,
824,00/06-09-059-18W5/0,Unknown,Unknown,7/5/1970 00:00:00,First Stage Separator,3432.0,3421.1,5482.0,247.6,0.814,,,
825,00/02-32-064-14W5/0,Fluid Analyses Microfiche,Unknown,3/11/1966 00:00:00,Other,1850.14,1839.47,4446.02,193.8,0.699,,,
826,00/11-22-043-13W5/0,Fluid Analyses Microfiche,Unknown,10/24/1970 00:00:00,Drill Stem Test,3310.74,3305.86,4677.53,202.4,0.632,,,
827,00/11-22-043-13W5/0,Fluid Analyses Microfiche,Unknown,10/29/1970 00:00:00,Drill Stem Test,3300.37,3294.28,4573.95,197.6,0.601,,,
828,00/11-22-043-13W5/0,Unknown,Unknown,10/24/1970 00:00:00,Drill Stem Test,3310.7,3305.9,4677.0,202.3,0.633,,,
829,00/06-07-060-22W5/0,Fluid Analyses Microfiche,Unknown,10/28/1976 00:00:00,Other,1850.14,1807.46,4574.85,196.5,0.605,,,
830,00/06-07-060-22W5/0,Fluid Analyses Microfiche,Unknown,8/1/1977 00:00:00,Other,3959.4,463.6,4280.14,190.3,0.757,,,
831,00/06-07-060-22W5/0,Unknown,Unknown,2/27/1977 00:00:00,Recombination (EUB Calculated),2133.0,2122.6,4560.0,218.6,0.732,7287.0,93.4,0.673
832,00/06-28-047-14W5/0,Fluid Analyses Microfiche,Unknown,6/15/1988 00:00:00,Other,1939.0,1925.0,4538.35,236.7,0.813,,,
833,00/15-10-049-19W5/0,Fluid Analyses Microfiche,Unknown,6/24/1972 00:00:00,Other,4526.28,4468.37,5210.49,218.4,0.822,,,
834,00/15-10-049-19W5/0,Fluid Analyses Microfiche,Unknown,6/27/1972 00:00:00,Other,2556.36,2550.26,4462.43,194.6,0.684,,,
835,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,9/23/1970 00:00:00,First Stage Separator,3030.32,3023.62,4603.75,218.0,0.702,,,
836,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,9/23/1970 00:00:00,Second Stage Separator,3030.32,3023.62,4385.04,303.0,1.213,,,
837,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,4/22/1971 00:00:00,Other,3030.32,3023.62,4414.84,255.5,1.01,,,
838,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,4/22/1971 00:00:00,Wellhead,3030.32,3023.62,4607.81,218.8,0.705,,,
839,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,4/23/1971 00:00:00,Other,3030.32,3023.62,4525.38,276.5,1.023,,,
840,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,4/10/1980 00:00:00,Other,3030.3,3023.6,4617.67,211.2,0.664,,,
841,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,4/10/1980 00:00:00,Other,3030.3,3023.6,4622.29,213.7,0.674,,,
842,00/07-21-039-10W5/0,Fluid Analyses Microfiche,Unknown,11/4/1985 00:00:00,Other,3030.32,3023.62,4582.23,224.3,0.745,,,
843,00/07-21-039-10W5/0,Unknown,Unknown,4/22/1971 00:00:00,Recombination (Submitted),3030.3,3023.6,4414.0,255.5,1.009,,,
844,00/07-21-039-10W5/0,Unknown,Unknown,11/12/1981 00:00:00,Recombination (EUB Calculated),3030.3,3023.6,4596.0,217.9,0.706,2200000.0,61.4,0.587
845,00/07-21-039-10W5/0,Unknown,Unknown,11/12/1981 00:00:00,Recombination (Submitted),3030.3,3023.6,4457.0,250.5,0.95,,,
846,00/07-25-040-12W5/0,Fluid Analyses Microfiche,Unknown,1/7/1971 00:00:00,Other,3500.63,3474.72,4585.88,207.0,0.646,,,
847,02/06-15-047-16W5/0,Fluid Analyses Microfiche,Unknown,8/6/1962 00:00:00,Drill Stem Test,4248.91,4246.17,4603.78,192.8,0.566,,,
848,02/06-15-047-16W5/0,Unknown,Unknown,8/13/1962 00:00:00,Reservoir Fluid Other,4248.9,4246.2,4604.0,192.8,0.566,,,
849,00/10-11-057-18W5/0,Fluid Analyses Microfiche,Unknown,2/25/1977 00:00:00,Drill Stem Test,2014.73,1993.39,4479.61,207.8,0.711,,,
850,00/10-11-057-18W5/0,Fluid Analyses Microfiche,Unknown,3/6/1977 00:00:00,Drill Stem Test,2632.86,2626.16,4568.96,211.0,0.672,,,
851,00/10-11-057-18W5/0,Fluid Analyses Microfiche,Unknown,3/28/1977 00:00:00,Drill Stem Test,3737.5,3728.3,4734.0,204.0,0.664,,,
852,00/10-11-057-18W5/0,Fluid Analyses Microfiche,Unknown,3/31/1977 00:00:00,Other,3744.47,3733.8,4147.7,177.1,0.749,,,
853,00/11-20-042-13W5/0,Electronic,Unknown,2/5/2008 00:00:00,Other,3540.0,3533.0,4591.99,207.1,0.646,,,
854,00/11-20-042-13W5/0,Electronic,Unknown,2/25/2008 00:00:00,Other,3433.0,3293.0,4616.23,219.6,0.73,,,
855,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/7/1970 00:00:00,Other,3655.16,3652.11,4688.14,206.3,0.645,,,
856,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/9/1970 00:00:00,Other,3655.16,3652.11,4634.24,208.1,0.664,,,
857,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/9/1970 00:00:00,Other,3655.16,3652.11,4681.84,207.6,0.653,,,
858,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/9/1970 00:00:00,Other,3655.16,3652.11,4687.6,208.3,0.659,,,
859,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/10/1970 00:00:00,Other,3538.12,3535.07,4639.3,207.2,0.647,,,
860,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/12/1970 00:00:00,Other,3538.12,3535.07,4621.66,205.0,0.63,,,
861,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/12/1970 00:00:00,Other,3538.12,3535.07,4631.48,208.4,0.656,,,
862,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/19/1970 00:00:00,Drill Stem Test,3655.16,3652.11,4708.52,206.9,0.651,,,
863,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/19/1970 00:00:00,Other,3655.16,3652.11,4693.13,208.8,0.662,,,
864,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/19/1970 00:00:00,Other,3655.16,3652.11,4694.45,208.2,0.657,,,
865,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/19/1970 00:00:00,Other,3655.16,3652.11,4699.26,209.8,0.668,,,
866,00/11-20-042-13W5/0,Fluid Analyses Microfiche,Unknown,6/20/1970 00:00:00,Other,3655.16,3652.11,4705.77,208.0,0.655,,,
867,00/11-20-042-13W5/0,Unknown,Unknown,6/10/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4680.0,210.1,0.67,,,
868,00/11-20-042-13W5/0,Unknown,Unknown,6/10/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4686.0,208.2,0.659,,,
869,00/11-20-042-13W5/0,Unknown,Unknown,6/10/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4688.0,206.4,0.646,,,
870,00/11-20-042-13W5/0,Unknown,Unknown,6/11/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4683.0,207.5,0.654,,,
871,00/11-20-042-13W5/0,Unknown,Unknown,6/20/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4694.0,208.3,0.658,,,
872,00/11-20-042-13W5/0,Unknown,Unknown,6/20/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4694.0,208.8,0.662,,,
873,00/11-20-042-13W5/0,Unknown,Unknown,6/20/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4699.0,209.8,0.667,,,
874,00/11-20-042-13W5/0,Unknown,Unknown,6/20/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4704.0,208.0,0.655,,,
875,00/11-20-042-13W5/0,Unknown,Unknown,6/22/1970 00:00:00,Drill Stem Test,3655.2,3652.1,4706.0,207.0,0.65,,,
876,00/04-21-038-12W5/0,Fluid Analyses Microfiche,Unknown,10/24/1973 00:00:00,Drill Stem Test,4204.41,4023.36,4514.27,218.5,0.768,,,
877,00/04-21-038-12W5/0,Fluid Analyses Microfiche,Unknown,11/7/1973 00:00:00,Other,4209.29,4174.54,4453.93,250.7,0.94,,,
