,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,UWI,BHT,TrueTemp,Depth_SS(m),Field,TD (ft),Well_Id,Basin,TD_0,TD_1,TD_2,TD_3,TD_4,TD_5,TD_6,TD_7,TD_8,TD_9,TD_10,TD_11,TD_12,KB_0,KB_1,KB_2,KB_3,KB_4,KB_5,KB_6,KB_7,KB_8,KB_9,KB_10,KB_11,KB_12,Mud Wt_0,Mud Wt_1,Mud Wt_2,Mud Wt_3,Mud Wt_4,Mud Wt_5,Mud Wt_6,Mud Wt_7,Mud Wt_8,Mud Wt_9,Mud Wt_10,Mud Wt_11,Mud Wt_12,MW@Depth(KB)_0,MW@Depth(KB)_1,MW@Depth(KB)_2,MW@Depth(KB)_3,MW@Depth(KB)_4,MW@Depth(KB)_5,MW@Depth(KB)_6,MW@Depth(KB)_7,MW@Depth(KB)_8,MW@Depth(KB)_9,MW@Depth(KB)_10,MW@Depth(KB)_11,MW@Depth(KB)_12,Bottom_Hole_Location_X_0,Bottom_Hole_Location_Y_0,Elevation(f)_0,Elevation_Reference_0,Latitude_0,Longitude_0,Total_Depth(f)_0,X(f)_0,Y(f)_0,01_Wilcox_MD_ft_0,02_Midway_MD_ft_0,03_Navarro_MD_ft_0,04_Taylor_MD_ft_0,05_Anacacho_MD_ft_0,06_Austin_Chalk_MD_ft_0,07_Upper_Eagle_Ford_MD_ft_0,08_Lower_Eagle_Ford_MD_ft_0,09_Woodbine_MD_ft_0,10_Maness_MD_ft_0,11_Buda_MD_ft_0,12_Del_Rio_MD_ft_0,13_Georgetown_MD_ft_0,14_Edwards_MD_ft_0,15_Glen_Rose_MD_ft_0,16_Pearsal_MD_ft_0,17_James_Cow_Creek_MD_ft_0,18_Sligo_MD_ft_0,19_Cotton_Valley_MD_ft_0,td_0,Elevation_0,ElevationDatum_0,WGS84Latitude_0,WGS84Longitude_0,SurfLat_0,SurfLong_0,SurfaceLatitude_NAD83_0,SurfaceLongitude_NAD83_0,BottomLatitude_NAD83_0,BottomLongitude_NAD83_0,SurfaceLatitude_NAD27_0,SurfaceLongitude_NAD27_0,BottomLatitude_NAD27_0,BottomLongitude_NAD27_0,Measured Depth (ft)_0,Measured Depth (ft)_1,Measured Depth (ft)_2,Measured Depth (ft)_3,Total Vertical Depth (ft)_0,Total Vertical Depth (ft)_1,Total Vertical Depth (ft)_2,Total Vertical Depth (ft)_3,Spud Date_0,Spud Date_1,Spud Date_2,Spud Date_3,Completion Date_0,Completion Date_1,Completion Date_2,Completion Date_3,First Production Month_0,First Production Month_1,First Production Month_2,First Production Month_3,Elevation_0.1,Elevation_1,Elevation_2,Elevation_3,Oil Total Cum (bbl)_0,Oil Total Cum (bbl)_1,Oil Total Cum (bbl)_2,Oil Total Cum (bbl)_3,Gas Total Cum (mcf)_0,Gas Total Cum (mcf)_1,Gas Total Cum (mcf)_2,Gas Total Cum (mcf)_3,Water Total Cum (bbl)_0,Water Total Cum (bbl)_1,Water Total Cum (bbl)_2,Water Total Cum (bbl)_3,GOR Total Average_0,GOR Total Average_1,GOR Total Average_2,GOR Total Average_3,Plug Date_0,Plug Date_1,Plug Date_2,Plug Date_3,TD Date_0,TD Date_1,TD Date_2,TD Date_3,Drilling Days_0,Drilling Days_1,Drilling Days_2,Drilling Days_3,Last Production Month_0,Last Production Month_1,Last Production Month_2,Last Production Month_3,Gas Maximum (mcf)_0,Gas Maximum (mcf)_1,Gas Maximum (mcf)_2,Gas Maximum (mcf)_3,Gas Maximum Date_0,Gas Maximum Date_1,Gas Maximum Date_2,Gas Maximum Date_3,Oil Maximum (bbl)_0,Oil Maximum (bbl)_1,Oil Maximum (bbl)_2,Oil Maximum (bbl)_3,Oil Maximum Date_0,Oil Maximum Date_1,Oil Maximum Date_2,Oil Maximum Date_3,Water Maximum (bbl)_0,Water Maximum (bbl)_1,Water Maximum (bbl)_2,Water Maximum (bbl)_3,Water Maximum Date_0,Water Maximum Date_1,Water Maximum Date_2,Water Maximum Date_3,Liquid Injection Cum (bbl)_0,Liquid Injection Cum (bbl)_1,Liquid Injection Cum (bbl)_2,Liquid Injection Cum (bbl)_3,Gas Injection Cum (mcf)_0,Gas Injection Cum (mcf)_1,Gas Injection Cum (mcf)_2,Gas Injection Cum (mcf)_3,Bottom Hole Location X_m_NAD27_Zone 11N (120 W to 114 W)_0,Bottom Hole Location Y_m_NAD27_Zone 11N (120 W to 114 W)_0,Elevation(m above sea level)_0,01_Battle (Surbiton)[SSTVD] (m)_0,02_Lea_Park (Surbiton)[SSTVD] (m)_0,03_1st_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,04_2nd_White_Speckled_Shale (Surbiton)[SSTVD] (m)_0,05_Fish_scales (Surbiton)[SSTVD] (m)_0,06_Mannville_Top (Surbiton)[SSTVD] (m)_0,07_Ostracod_Beds (Surbiton)[SSTVD] (m)_0,08_Jurassic_Top (Surbiton)[SSTVD] (m)_0,09_Montney_Top (Surbiton)[SSTVD] (m)_0,10_Permian_Top (Surbiton)[SSTVD] (m)_0,11_Wabamun (Surbiton)[SSTVD] (m)_0,12_Winterburn (Surbiton)[SSTVD] (m)_0,13_Woodbend (Surbiton)[SSTVD] (m)_0,14_Duvernay_Top (Surbiton)[SSTVD] (m)_0,15_Beaverhill (Surbiton)[SSTVD] (m)_0,16_Elk_Point (Surbiton)[SSTVD] (m)_0,17_Precambrian Basement (Surbiton)[SSTVD] (m)_0,Elevation Meters_0,ElevationDatum_0.1,TD meters_0,SurfaceLatitude_NAD83_0.1,SurfaceLongitude_NAD83_0.1,BottomLatitude_NAD83_0.1,BottomLongitude_NAD83_0.1,SurfaceLatitude_NAD27_0.1,SurfaceLongitude_NAD27_0.1,BottomLatitude_NAD27_0.1,BottomLongitude_NAD27_0.1,Measured Depth (ft)_0.1,Total Vertical Depth (ft)_0.1,Spud Date_0.1,Completion Date_0.1,First Production Month_0.1,Elevation_0.2,Oil Total Cum (bbl)_0.1,Gas Total Cum (mcf)_0.1,Water Total Cum (bbl)_0.1,GOR Total Average_0.1,Plug Date_0.1,First Production Date_0,Elevation Drill Floor (ft)_0,Elevation Ground (ft)_0,Elevation Kelly Bushing (ft)_0,Last Production Month_0.1,Gas Maximum (mcf)_0.1,Gas Maximum Date_0.1,Oil Maximum (bbl)_0.1,Oil Maximum Date_0.1,Water Maximum (bbl)_0.1,Water Maximum Date_0.1,Yield Total Average_0,Unnamed: 0_y,Unnamed: 1,1200.0_GRWS,1500.0_GRWS,1800.0_GRWS,2100.0_GRWS,2400.0_GRWS,2700.0_GRWS,3000.0_GRWS,3300.0_GRWS,3600.0_GRWS,3900.0_GRWS,4200.0_GRWS,4500.0_GRWS,4800.0_GRWS,5100.0_GRWS,5400.0_GRWS,5700.0_GRWS,6000.0_GRWS,6300.0_GRWS,6600.0_GRWS,6900.0_GRWS,7200.0_GRWS,7500.0_GRWS,7800.0_GRWS,8100.0_GRWS,8400.0_GRWS,8700.0_GRWS,9000.0_GRWS,WellName,LogType,300.0_GRWS,600.0_GRWS,900.0_GRWS,9300.0_GRWS,9600.0_GRWS,9900.0_GRWS,10200.0_GRWS,10500.0_GRWS,10800.0_GRWS,11100.0_GRWS,11400.0_GRWS,11700.0_GRWS,12000.0_GRWS,12300.0_GRWS,12600.0_GRWS,12900.0_GRWS,13200.0_GRWS,13500.0_GRWS,13800.0_GRWS,14100.0_GRWS,14400.0_GRWS,14700.0_GRWS,15000.0_GRWS,15300.0_GRWS,15600.0_GRWS,15900.0_GRWS,16200.0_GRWS,16500.0_GRWS,16800.0_GRWS,17100.0_GRWS,17400.0_GRWS,17700.0_GRWS,18000.0_GRWS,18300.0_GRWS,18600.0_GRWS,18900.0_GRWS,19200.0_GRWS,19500.0_GRWS,19800.0_GRWS,20100.0_GRWS,20400.0_GRWS,20700.0_GRWS,21000.0_GRWS,21300.0_GRWS,21600.0_GRWS,21900.0_GRWS,22200.0_GRWS,22500.0_GRWS,22800.0_GRWS,23100.0_GRWS,23400.0_GRWS,23700.0_GRWS,24000.0_GRWS,Set,CLS_Lat,CLS_Long,CLS_Depth_ft,fmtn,Krig_Temp
175,175,175,175,100062906118W500,69.0,68.03,813.6,Duvernay,,100062906118W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521599.09,6016906.67,971.9,,-185.6,-266.6,-541.1,-754.54,-831.6,-1064.1,-1113.6,-1188.5,-1226.1,-1558.1,-1774.1,-1933.1,-2140.1,-2209.1,-2338.1,,971.9,KB,3375.0,54.301584,-116.669268,54.301584,-116.669268,54.301584,-116.669268,54.301584,-116.669268,11070.0,11070.0,1982-09-26,,,3166 GL,,,,,,,,3166.0,3189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.301584,-116.669268,11070.0,DVN,84.72341340782393
176,176,176,176,100063007223W500,34.17,45.69,207.5,Duvernay,,100063007223W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466285.69,6123933.9,785.5,,,,85.9,-126.8,-234.5,-576.8,-635.5,-720.6,-845.5,-1494.8,-1741.5,-1908.5,-2119.5,-2136.5,-2222.03,,785.5,KB,3026.5,55.262681,-117.531809,55.262681,-117.531809,55.262681,-117.531809,55.262681,-117.531809,9925.0,9925.0,1978-11-23,,,2556 GL,,,,,,,,2556.0,2579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,55.262681,-117.531809,9925.0,DVN,68.10910129890766
177,177,177,177,100063008009W500,43.9,66.76,1096.8,Duvernay,,100063008009W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599864.62,6202871.81,655.8,,,,,,296.8,,,,,-228.2,-469.2,-611.2,-863.59,-914.9,-1062.4,-1099.8,655.8,KB,1761.0,55.962786,-115.401429,55.962769,-115.401495,55.962786,-115.401429,55.962769,-115.401495,5778.0,5778.0,1985-03-10,2004-12-20,1985-06-01,2133 GL,131335.65,44662.462,12695.985,340.064,,1985-06-01,,2133.0,2152.0,1994-05-01,2874.614,1987-10-01,4273.926,1987-01-01,439.029,1994-04-01,2940.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,55.962786,-115.401429,5778.0,DVN,63.09685828566184
178,178,178,178,100063104713W500,118.33,112.56,2355.7000000000003,Duvernay,,100063104713W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574008.29,5883223.22,1050.6,399.14,-698.99,-844.0,-1264.1,-1473.0,-1528.0,,-1764.5,,,-2113.5,-2328.4,-2460.4,-2666.7,-2716.7,-2860.9,,1050.1131234,KB,3918.94217,53.095328,-115.89587,53.095328,-115.89587,53.095328,-115.89587,53.095328,-115.89587,12858.0,12858.0,1977-12-30,1996-08-05,1988-02-01,3419 GL,0.0,25521.911,45.287,,,1988-02-18,,3419.0,3448.0,1988-10-01,10756.848,1988-04-01,0.0,1988-02-01,33.336,1988-04-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,53.095328,-115.89587,12858.0,DVN,92.76316572109214
179,179,179,179,100063205214W500,106.11,88.71,1517.25,Duvernay,,100063205214W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564164.36,5931562.65,932.1,,-494.7,-594.9,-903.4,-1101.3,-1164.9,-1310.18,-1360.98,,,-1728.8,-1939.69,-2038.44,-2306.4,-2355.8,-2504.2,,932.10898,KB,3587.00408,53.53108,-116.033106,53.53108,-116.033106,53.53108,-116.033106,53.53108,-116.033106,11759.0,11759.0,1968-07-06,,,3045 GL,,,,,,,,3045.0,3058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,53.53108,-116.033106,11759.0,DVN,85.02909052941347
180,180,180,180,100063206123W500,29.44,95.74,1455.3000000000004,Duvernay,,100063206123W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472885.74,6018602.76,1055.8,,,-421.9,-766.9,-1010.7,-1073.8,-1364.2,-1482.9,-1535.6,-1644.1,-2046.33,-2282.1,-2486.0,-2638.4,-2687.8,-2802.7,,1043.0019061,KB,3871.087,54.316579,-117.417978,54.316579,-117.417978,54.316579,-117.417978,54.316579,-117.417978,12700.0,12700.0,1970-07-09,,,3451 GL,,,,,,,,3451.0,3465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.316579,-117.417978,12700.0,DVN,85.36448949180371
181,181,181,181,100063306117W500,33.33,65.28,768.7000000000002,Duvernay,,100063306117W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532994.95,6018653.51,907.1,,-130.1,-220.1,-480.0,-690.83,-762.3,-1002.0,-1024.1,-1104.4,-1138.4,-1436.5,-1661.8,-1808.4,-2023.9,-2094.6,-2221.7,,907.175522,KB,3160.910181,54.316674,-116.493975,54.316674,-116.493975,54.316674,-116.493975,54.316674,-116.493975,10371.0,10371.0,1973-08-15,,,2959 GL,,,,,,,,2959.0,2976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.316674,-116.493975,10371.0,DVN,81.50175682148273
182,182,182,182,100063306217W500,65.56,,1036.9499999999998,Duvernay,,100063306217W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532970.41,6028381.9,901.9,,-64.3,-158.2,-410.3,-625.37,-698.3,-926.3,-961.0,-1038.5,,-1385.6,-1613.0,-1799.27,-1995.25,-2058.88,-2176.0,,902.0364254,KB,3096.900081,54.404103,-116.493296,54.404103,-116.493296,54.404103,-116.493296,54.404103,-116.493296,10161.0,10161.0,1977-01-10,,,2943 GL,,,,,,,,2943.0,2959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.404103,-116.493296,10161.0,DVN,80.65699598380363
183,183,183,183,100063405415W500,57.22,54.65,698.8999999999999,Duvernay,,100063405415W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557411.28,5950900.73,859.2,,-386.8,-505.7,-800.1,-1023.2,-1075.4,-1219.5,-1298.8,,,-1630.4,-1849.9,-1938.9,-2227.2,-2258.0,-2404.6,,856.7538518000001,KB,3299.5682500000003,53.705661,-116.13146,53.705661,-116.13146,53.705661,-116.13146,53.705661,-116.13146,10823.0,10823.0,1971-02-15,2015-01-08,1971-05-01,2805 GL,1147.891,108740470.586,378120.149,94730658.735,,1976-04-30,,2805.0,2818.0,2014-04-01,741279.581,1979-12-01,634.642,1971-08-01,2125.327,2000-06-01,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,53.705661,-116.13146,10823.0,DVN,81.6381305083782
184,184,184,184,100063504615W400,44.0,,506.0,Duvernay,,100063504615W400,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830260.14,5884522.37,710.5,,,227.5,60.5,-41.0,-95.5,-195.3,,,,-215.5,-263.0,-282.5,-466.0,-611.5,-829.5,,710.5,KB,2114.0,53.010155,-112.077102,53.010155,-112.077102,53.010155,-112.077102,53.010155,-112.077102,6936.0,6936.0,1983-06-05,,,2310 GL,,,,,,,,2310.0,2333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,53.010155,-112.077102,6936.0,DVN,41.063398722989554
185,185,185,185,100063506018W500,61.67,79.18,1103.5,Duvernay,,100063506018W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526565.32,6008892.4,944.6,,-209.1,-301.4,-575.7,-832.4,-868.7,-1104.0,-1151.2,,,-1554.2,-1790.7,-1923.6,-2149.1,-2203.4,-2333.2,,947.8158393,KB,3305.0548300000005,54.229333,-116.593685,54.229333,-116.593685,54.229333,-116.593685,54.229333,-116.593685,10843.0,10843.0,1976-07-16,2009-11-29,1976-10-01,3084 GL,381.795,3740045.72,5766.518,9795952.592,,1981-06-25,,3084.0,3100.0,2005-07-01,77582.792,1981-07-01,28.933,1999-12-01,286.186,1981-07-01,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.229333,-116.593685,10843.0,DVN,85.81207309447161
186,186,186,186,100063507018W500,40.0,56.5,488.9500000000001,Duvernay,,100063507018W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523237.99,6106177.67,790.3,,369.1,272.5,75.7,-94.2,-189.0,-483.8,,-590.0,-604.2,-1076.7,-1315.0,-1439.4,-1718.8,-1744.6,,,790.3,KB,2665.0,55.103738,-116.637009,55.103738,-116.637009,55.103738,-116.637009,55.103738,-116.637009,8743.0,8743.0,1993-03-04,1994-04-18,1993-04-01,2579 GL,7935.227,9732.722,64038.451,1226.521,,1993-04-19,,2579.0,2592.0,1997-01-01,1101.818,1994-03-01,717.667,1993-06-01,7235.169,1993-05-01,815.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,55.103738,-116.637009,8743.0,DVN,68.2797137276689
187,187,187,187,100063605819W500,72.78,91.24,1317.2999999999995,Duvernay,,100063605819W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520221.96,5989532.18,1046.4,,-390.4,-466.6,-755.6,-981.1,-1051.5,-1267.0,-1344.5,-1415.8,,-1752.0,-1992.2,-2133.3,-2325.9,-2380.8,-2518.5,,1046.41273,KB,3590.9666100000004,54.055629,-116.692226,54.055629,-116.692226,54.055629,-116.692226,54.055629,-116.692226,11781.0,11781.0,1961-02-01,,,3419 GL,,,,,,,,3419.0,3432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.055629,-116.692226,11781.0,DVN,91.55577381148508
188,188,188,188,100063606213W500,87.78,,1730.6999999999998,Duvernay,,100063606213W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576869.41,6029009.21,986.9,,83.5,-23.8,-245.4,-467.3,-499.5,-698.9,-731.9,,-778.92,-1027.8,-1250.0,-1401.5,-1636.8,-1691.4,-1839.2,,986.913818,KB,2850.0039810000003,54.405009,-115.816993,54.405009,-115.816993,54.405009,-115.816993,54.405009,-115.816993,9350.0,9350.0,1958-01-09,1958-03-11,,3232 GL,,,,,,,,3232.0,3238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,54.405009,-115.816993,9350.0,DVN,81.63170586331859
189,189,189,189,100063606312W500,42.78,62.06,358.75,Duvernay,,100063606312W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585547.28,6038880.87,1130.2,,141.1,53.6,-157.3,-329.8,-401.4,-599.69,-633.67,,-671.77,-910.4,-1134.5,-1310.94,-1548.07,-1584.04,-1729.4,-2121.4,1130.2,KB,3264.4,54.492316,-115.680408,54.492316,-115.680408,54.492316,-115.680408,54.492316,-115.680408,10709.0,10709.0,1956-03-30,,,3698 GL,,,,,,,,3698.0,3707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.492316,-115.680408,10709.0,DVN,81.4862553668038
190,190,190,190,100063606625W500,62.2,77.12,1201.7,Duvernay,,100063606625W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458357.71,6067325.88,748.3,,37.3,-74.7,-304.7,-617.7,-688.2,-1020.7,-1150.7,-1195.6,-1329.7,-1878.7,-2109.2,-2316.7,-2497.7,-2528.7,-2623.26,,748.3,KB,3390.7,54.753389,-117.648242,54.753389,-117.648242,54.753389,-117.648242,54.753389,-117.648242,11122.0,11122.0,1981-02-07,1990-11-29,,2431 GL,,,,,,,,2431.0,2454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,54.753389,-117.648242,11122.0,DVN,79.37383291149035
191,191,191,191,100070104103W500,75.0,,1781.7999999999995,Duvernay,,100070104103W500,DV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683538.74,5820025.99,984.9,,-289.1,-423.1,-712.5,-876.1,-931.7,-1049.3,,,,-1303.0,-1549.3,-1601.0,-1743.9,-1902.5,-2077.7,,984.9,KB,3170.0,52.501369,-114.296742,52.501429,-114.297022,52.501369,-114.296742,52.501429,-114.297022,10400.0,10400.0,1986-11-22,,,3212 GL,,,,,,,,3212.0,3232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation_Testing,52.501369,-114.296742,10400.0,DVN,66.7154922214778
