,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,UWI,ELEV_M,Lat,Long,TVDMKB,TVDMSS,DST_TVDMSS,DST_TempC,BinDepth,TT_TVDMSS,TrueTemp,Set,SLOG_TVDFT,SLOG_TEMPC,fmtn,SLOG_TVDM,TrueTempGrad_CpM,SLOG_TempGrad_CpM,CLS_TrueTempGrad_CpM,DST_TempGrad_CpM,CLS_DEPTH_M,CLS_GAMMA,CLS_MUDTEMPC,CLS_RESISTIVITY,CLS_POROSITY,Krig_CLS_GAMMA,Krig_CLS_MUDTEMPC,Krig_CLS_RESISTIVITY,Krig_CLS_POROSITY,Krig_CLS_TrueTempGrad_CpM,Krig_EX_TrueTemp,Krig_EX_TrueTempGrad_CpM,Krig_CLS_CumOil_bbl,Krig_CLS_CumGas_mcf,Krig_CLS_CumWater_bbl,Krig_CLS_OGR_bblmmcf,CLS_TrueTemp,log_CLS_TrueTempGrad_CpM,log_TVDMSS,EX_TrueTemp,Cluster
52,52,52,52,100020107808W500,672.1,55.725199,-115.0966,1787.9567427853842,1115.856742785384,1098.2,20.0,"(1100, 1120]",1120.0,69.32,Training,,,DVN,,0.0618928571428571,,0.0618928571428571,0.0488248029824474,1112.5199643993612,63.445,46.22222222222222,12.512,0.45205,31.92129398984711,30.27691252240274,11.710085978313376,0.1780786797980597,0.0582188238530226,65.19749933085176,0.0560712702738294,182314.3180572964,293719.2943338849,209931.06967022392,10.47377580205652,69.32,-1.2083594686283026,3.047608442082419,68.41,Cluster 1
53,53,53,53,100132007121W500,675.9,55.170441,-117.205089,2886.151107643165,2210.2511076431647,686.6,48.7,"(2200, 2220]",,,Validation_Testing,,,DVN,,,,,0.0709292164287795,2200.0,13.0023,17.0,255.6584,0.0353,22.45524085131509,34.583635171757315,357.3384107261668,0.0679177412460492,0.0652212323640339,68.54549245764187,0.0316323736067428,499253.13704333256,-6998921.007891849,805752.0424745346,-3.490245996293409,,,3.3444416168836084,,Cluster 2
54,54,54,54,102071804513W400,679.3,52.879058,-111.876113,1514.8559515246095,835.5559515246096,252.70000000000005,35.3,"(820, 840]",840.0,64.64,Training,,,DVN,,0.0769523809523809,,0.0769523809523809,0.0488248029824474,850.0,76.50385,14.0,3.286,0.352,45.170492595485086,34.484610048654574,18.645569049331737,0.1005800761132759,0.0714320713907105,40.58083504763486,0.0444180051275057,-4942.5044048727295,5373557.928532087,36731.72437210517,-1.4790516630022246,64.64,-1.1137779382953523,2.921975536964047,41.65,Cluster 3
55,55,55,55,100163406826W500,681.9,54.934407,-117.871552,3360.115092476317,2678.215092476317,1032.1,58.9,"(2660, 2680]",2680.0,106.92,Training,,,DVN,,0.0398955223880597,,0.0398955223880597,0.0570681135548881,2700.0,13.01135,10.5,353.86205,0.01,31.41428713558893,31.67869040971167,466.6695268602718,0.048281055715419,0.019405407886878,76.51409843146844,0.0276862819752703,293077.18353172444,-4575549.256893257,150614.96296609717,-7.55187009162632,106.92,-1.3990758439442892,3.427845453080903,67.81,Cluster 0
56,56,56,56,100152507708W500,686.9,55.706252,-115.096153,1801.977542336719,1115.0775423367186,-64.89999999999998,40.0,"(1100, 1120]",1120.0,70.78,Training,,,DVN,,0.0631964285714285,,0.0631964285714285,0.0488248029824474,1100.0,14.1531,18.0,23.2264,0.22585,32.10363721315227,30.45920778198076,10.850385395785926,0.1761110119877025,0.058518553213145,65.35363716393054,0.0559365347415622,185232.0106916832,148776.3789307569,220530.5902566752,11.137799818520133,70.78,-1.199307464368686,3.047305069211986,33.32,Cluster 1
57,57,57,57,100051006826W500,688.0,54.871239,-117.890586,3457.9558893454114,2769.9558893454114,991.0,51.8,"(2760, 2780]",2780.0,111.37,Training,,,DVN,,0.0400611510791366,,0.0400611510791366,0.0522704339051463,2750.0,10.81595,,129.7971,0.0123999999999999,33.23091226543004,32.00394346394366,448.26606801508825,0.047481985711228,0.0123989591662279,78.00792838555058,0.027806255254205,276045.70561157,-3159077.729344885,151307.87257262596,-7.646590714424674,111.37,-1.3972765762572388,3.4424728531198943,67.28,Cluster 0
58,58,58,58,100061404814W400,689.6,53.137099,-111.946231,2087.879933187842,1398.2799331878423,36.89999999999998,29.0,"(1380, 1400]",,,Training,,,DVN,,,,,0.0488248029824474,1400.0,21.4569,19.9,57.55645,0.042,45.99055054148804,34.73692920426097,3.2408772565166,0.1058636995848061,0.0743443331805495,37.07179669733917,0.0427004618046411,7235.685715200881,5225907.170393332,27772.44292214134,-6.231538627200988,,,3.145594125106783,32.61,Cluster 3
59,59,59,59,100142006825W500,688.3,54.905309,-117.78129,3321.100693724778,2632.8006937247783,973.4,48.0,"(2620, 2640]",,,Validation_Testing,,,DVN,,,,,0.0493116909800698,2650.0,7.435449999999999,21.0,1299.9839,0.02125,32.08443500683622,32.67344469171264,432.8391952479835,0.0497796122398117,0.0206552461255044,76.65825733322337,0.0281852579614042,323220.3830918731,-3526777.3307483736,300686.2584945693,-7.44880621052041,,,3.420417983719925,,Cluster 0
60,60,60,60,100061706804W600,686.7,54.88512,-118.57555,3846.8806768998174,3160.1806768998185,1809.9,77.78,"(3160, 3180]",,,Training,10850.0,104.4444444,DVN,3307.079894173444,,0.0398585123600733,0.0398585123600733,0.042974749986187,3162.2998988064032,31.00885,22.222222222222225,182.140075,,31.65053027732341,26.23179646230504,636.7589036897534,0.0284715884308595,-0.0225595234467634,84.27586882027224,0.0271624339785105,-58437.54919009175,-6543068.256924104,-1044325.5351460838,-1.2205020219283973,104.4444444,-1.399478914513298,3.499711913231524,104.4444444,Cluster 0
61,61,61,61,102061504515W400,697.5,52.877383,-112.097822,1737.9695443849746,1040.4695443849746,258.5,38.6,"(1040, 1060]",1060.0,72.35,Training,,,DVN,,0.068254716981132,,0.068254716981132,0.0488248029824474,1050.0,24.1375,29.0,14.0405,0.1043,43.63026270896012,34.127992412800175,6.877853024889547,0.1063234175037927,0.0714889044255076,40.957640386478,0.043044188042866,12331.847792709912,3787963.457136136,47335.25088001866,-3.314808550845656,72.35,-1.1658673298097144,3.0172293724869768,42.79,Cluster 3
62,62,62,62,100110806721W500,701.3,54.785849,-117.169008,3073.9079016349474,2372.607901634948,854.7,57.6,"(2360, 2380]",2380.0,101.5,Training,,,DVN,,0.0426470588235294,,0.0426470588235294,0.0673920673920673,2350.0,12.197,7.822222222222223,94.8238,0.088,32.35338096776045,37.82131703767177,277.3118799329547,0.0561100788963138,0.0352046538704939,77.08858049646088,0.0325209467301419,463395.49737188977,393135.9281462628,1041529.3833245246,-0.5213779386743099,101.5,-1.3701109148072803,3.3752259724245377,64.14,Cluster 2
63,63,63,63,100020403021W400,702.0,51.533695,-112.896499,2182.06313017398,1480.06313017398,898.8,51.11,"(1480, 1500]",1500.0,77.46,Training,,,DVN,,0.05164,,0.05164,0.0568647085002225,1485.8999524512017,22.11725,46.22222222222222,56.77032500000001,,44.0328304424846,26.12495992858413,26.58296851910606,0.0906583838510862,0.0419263366160505,73.7031951069309,0.0482279797286278,44978.299730200735,551788.0853469667,144128.14707650457,2.750032701828245,77.46,-1.2870137664056174,3.1702802400581147,62.6,Cluster 3
64,64,64,64,100012805703W500,703.8,53.951223,-114.37926,2524.96311920118,1821.1631192011805,540.2,37.0,"(1820, 1840]",,,Validation_Testing,,,DVN,,,,,0.0684931506849315,1800.0,55.446650000000005,4.222222222222221,16.9129,0.04305,39.0962205282478,35.22584200228948,81.59852617674117,0.1161125787960202,0.0706889715428808,56.982456736909725,0.0377189786704855,50017.88749324744,-6491237.531880558,-58853.84844944749,26.89061368900592,,,3.260348846726424,,Cluster 3
65,65,65,65,100092304214W400,698.4,52.633983,-111.905913,1420.9775545287182,722.5775545287182,123.20000000000005,32.0,"(720, 740]",740.0,56.88,Training,,,DVN,,0.0768648648648648,,0.0768648648648648,0.0488248029824474,700.0,129.1637,18.3,7.08995,0.0136,44.38211360410224,33.6651647604096,29.38344807322048,0.0970629539874016,0.0668578755949073,44.66493776028659,0.0458128341671182,-12113.916058334697,5349650.22926787,43517.29868909272,2.0590567173694785,56.88,-1.1142721320092668,2.8588844669251667,35.88,Cluster 3
66,66,66,66,100061406920W500,708.6,54.971072,-116.938458,2849.879908803843,2141.279908803843,785.3999999999999,55.7,"(2140, 2160]",2160.0,97.74,Training,,,DVN,,0.04525,,0.04525,0.0709192768016297,2150.0,14.7137,22.0,20.8537,0.0213,26.55394930139896,37.78664322732296,265.6996309548431,0.0642197822534194,0.0577843718457605,72.86310265434061,0.0344794552240169,515936.06272975047,-3546764.775684292,1112284.1378258744,2.9335681536977907,97.74,-1.344381416458778,3.330673442120796,62.95,Cluster 2
67,67,67,67,100061106926W500,702.4,54.959212,-117.859235,3344.875092963997,2642.4750929639968,2525.6,108.0,"(2640, 2660]",,,Validation_Testing,,,DVN,,,,,0.0427621159328476,2650.0,16.0869,22.7,2007.45305,0.0093,30.781036119198685,31.67419394418247,469.0688837805288,0.0488996322959363,0.0223150422856495,75.92735000653528,0.0277024510269097,303603.4015158645,-4970237.892308133,169737.86227111053,-7.531868795213622,,,3.4220109024925103,,Cluster 0
68,68,68,68,100161406821W500,709.0,54.89233,-117.082346,3144.9262993623583,2435.9262993623583,2225.6,81.0,"(2420, 2440]",,,Training,,,DVN,,,,,0.0363946800862688,2450.0,27.5298,17.0,331.51805,0.0192,29.17626102649509,37.59797185718469,282.3669878297065,0.0595042893745213,0.047341751304156,74.65645690066235,0.0331307610773795,492651.6719913231,-2076078.2974411936,1059667.6001958072,0.5582557021448779,,,3.3866641442792105,97.52,Cluster 2
69,69,69,69,100063504615W400,710.5,53.010155,-112.077102,2114.0927323490328,1403.5927323490328,509.5,44.0,"(1400, 1420]",,,Validation_Testing,,,DVN,,,,,0.0863591756624141,1400.0,13.4562,21.0,0.1,0.0666,44.48356161704888,34.400765442379864,1.3231482901676836,0.1078938861475573,0.0731308162014859,38.875796549419405,0.0424593019610633,13575.056289703383,4120429.76170482,37123.652384540525,-5.1968427217519135,,,3.1472411108194565,,Cluster 3
70,70,70,70,100111106803W600,714.5,54.874195,-118.346669,3749.954280001463,3035.454280001463,920.8,51.11,"(3020, 3040]",,,Validation_Testing,,,DVN,,,,,0.0555060816681146,3040.379902707843,1.0409,70.22222222222223,105.60555,,33.023291997420664,28.201541883845348,565.6656004973753,0.0362781780457285,-0.0108977995124077,81.83613856671872,0.0269430686176013,65632.5739462671,-5137367.789628498,-612299.6949928083,-4.82299932050114,,,3.4822236959167223,,Cluster 0
71,71,71,71,100141405626W400,716.0,53.844102,-113.758528,1774.850343204789,1058.850343204789,430.0,38.0,"(1040, 1060]",,,Validation_Testing,,,DVN,,,,,0.0883720930232558,1050.0,94.8043,10.0,5.7696,0.1223,43.38998212912874,33.40764941719524,23.521634258525456,0.1326409452029326,0.0730927588470933,46.97532272061234,0.0368006207336887,18294.482771976363,-5444999.371628666,-227223.4475942657,12.194646562506152,,,3.024834581719105,,Cluster 3
72,72,72,72,100082304316W400,728.4,52.718386,-112.206149,1834.8959412833296,1106.49594128333,332.60000000000014,36.0,"(1100, 1120]",1120.0,73.83,Training,,,DVN,,0.0659196428571428,,0.0659196428571428,0.0488248029824474,1100.0,31.8866,16.6,1.5663,0.10085,42.25227546364747,33.5466709590974,10.683114183590568,0.1063458575580479,0.0693452316814651,43.81971812343299,0.043248484757204,16905.21257546978,2780134.594545172,59645.60503395215,-1.889439553211771,73.83,-1.180985154247717,3.043949825238888,46.33,Cluster 3
73,73,73,73,100103306520W500,741.8,54.671622,-116.958019,3066.89750185928,2325.09750185928,608.2,47.6,"(2320, 2340]",,,Validation_Testing,,,DVN,,,,,0.0782637290365011,2350.0,15.139599999999998,68.0,50.5874,0.0056,33.574528440622906,39.34820703489175,232.55611661889503,0.0559958953685603,0.0334264378846567,78.8152096391996,0.0341822750141076,463815.72957508353,2753293.151899055,1194010.9712924694,3.929484509477081,,,3.36644116954064,,Cluster 2
74,74,74,74,100022005123W400,742.9,53.412539,-113.352692,1857.146340571317,1114.246340571317,254.1,39.5,"(1100, 1120]",,,Validation_Testing,,,DVN,,,,,0.0488248029824474,1100.0,83.27635000000001,24.0,9.18065,0.2254,40.628641088668886,33.536914721065166,13.749563865897322,0.1344394461960818,0.0784684929255272,42.41994387638105,0.0349551363635164,29181.2629836755,-5658463.578243669,-177942.2314476507,1.907482745143437,,,3.046981216442492,,Cluster 3
75,75,75,75,100112506523W500,748.9,54.657051,-117.345618,3293.059094622109,2544.159094622109,1188.4,67.78,"(2540, 2560]",2560.0,106.94,Training,,,DVN,,0.0417734374999999,,0.0417734374999999,0.0570346684617973,2537.459918801283,27.90725,44.22222222222222,410.5945,0.021875,36.82343298396543,37.38412636990569,276.19394784169907,0.0533849674676966,0.0154980548254595,80.26152592335292,0.0312845897979529,401259.8945606927,3995799.8005780135,918857.4976108206,-3.5843363809051354,106.94,-1.3790997855475289,3.405544265685536,75.04,Cluster 0
76,76,76,76,100063606625W500,748.3,54.753389,-117.648242,3389.985491520464,2641.685491520464,1208.7,62.2,"(2640, 2660]",2660.0,109.77,Training,,,DVN,,0.041266917293233,,0.041266917293233,0.0514602465458757,2650.0,14.0748,14.4,1176.48045,0.00975,35.870721119732394,34.81732385971579,351.4408957874298,0.0510195987979938,0.0119376816065468,79.2964235498589,0.0293021758688915,343960.83159013785,848377.5569686939,556335.1714869209,-6.930748074546919,109.77,-1.384397972424798,3.4218811109970027,77.12,Cluster 0
77,77,77,77,100041206926W500,748.0,54.955844,-117.834504,3372.9166920666657,2624.9166920666657,2534.0,90.0,"(2620, 2640]",2640.0,108.43,Training,,,DVN,,0.0410719696969697,,0.0410719696969697,0.0355169692186266,2600.0,187.54405,22.7,22.7535,0.1351,30.73847609625229,31.84211087087857,463.8018982559258,0.049318393780827,0.023248076658392,75.80381837058302,0.0277906398067805,311355.5769232201,-4895346.259362141,199841.2780146868,-7.517313805094615,108.43,-1.3864544690963685,3.419115524599168,105.14,Cluster 0
78,78,78,78,100022306625W500,753.8,54.721493,-117.666031,3435.0958900769315,2681.295890076932,2635.0,98.89,"(2680, 2700]",2700.0,111.96,Training,,,DVN,,0.0414666666666666,,0.0414666666666666,0.0375294117647058,2689.859913924483,15.0653,44.22222222222222,279.94445,,36.80388603335463,34.84021934749313,345.2147225594519,0.0507531125793396,0.0078529498076055,80.04317704006577,0.0292624910501968,330784.88674212334,1683654.710767669,539668.9107982068,-7.161543133584705,111.96,-1.3823008743648633,3.4283447424935125,110.08,Cluster 0
79,79,79,79,100011806718W500,756.4,54.793867,-116.723113,2880.969507808976,2124.569507808976,2027.6,93.2,"(2120, 2140]",2140.0,97.81,Training,,,DVN,,0.0457056074766355,,0.0457056074766355,0.0459656737028999,2100.0,16.7903,14.0,1096.6972999999998,0.09985,29.64079067715203,39.65276335416717,215.78617488228755,0.0609411114009803,0.0502918280098908,76.1866923685462,0.0362970527902261,496737.0419520334,-527335.746177562,1251276.4979385603,8.771697914515123,97.81,-1.3400305144429574,3.327270944116558,94.51,Cluster 2
80,80,80,80,100033006726W500,762.4,54.82305,-117.955628,3673.14468245937,2910.74468245937,2776.3,80.0,"(2900, 2920]",,,Training,,,DVN,,,,,0.0288153297554298,2900.0,19.8327,23.0,0.1,0.1353,34.815897765983,31.88749969156318,442.2433719062423,0.0462191659774026,0.0042244381439127,79.5312489315214,0.0277543590372487,242532.7222317794,-2047540.623263926,80826.09307011489,-7.747579248362989,,,3.4640041127345964,114.42,Cluster 0
81,81,81,81,100110106113W500,762.3,54.2487,-115.817002,3114.141500347472,2351.841500347472,878.7,54.44,"(2340, 2360]",,,Training,,,DVN,,,,,0.0619551610333447,2362.1999244096023,94.7705,45.22222222222222,10.83875,,33.70563043487499,40.71280098347479,164.4526574363119,0.0663952481120558,0.0457288716711058,78.05117037034344,0.0392918451449147,286670.8532153981,2951101.78903808,959575.9974049628,30.011595031193167,,,3.371408049613297,66.65,Cluster 2
82,82,82,82,100123606419W500,762.6,54.58341,-116.74629,3015.081503517392,2252.481503517392,1012.3,69.0,"(2240, 2260]",2260.0,100.83,Training,,,DVN,,0.0446150442477876,,0.0446150442477876,0.0681616121703052,2250.0,11.6132,22.0,419.2152,0.0287499999999999,33.99876584604477,40.37158797754434,203.653122814087,0.0562329288334265,0.0337669400149562,79.87851692521643,0.0356849609005112,451857.11596725165,4159724.56170013,1272161.5300943442,8.936033774296964,100.83,-1.3505186719582611,3.352661233412116,70.62,Cluster 2
83,83,83,83,100062705713W500,764.1,53.953028,-115.851796,2891.9423074578463,2127.8423074578463,1051.3000000000002,98.0,"(2120, 2140]",2140.0,99.99,Training,,,DVN,,0.0467242990654205,,0.0467242990654205,0.093217920669647,2150.0,21.072450000000003,13.8,646.9757500000001,0.0019,35.87253574198463,40.37573766777652,188.46816879459192,0.0669521252384594,0.0319464284754715,80.46551108309468,0.0366420871916813,215844.1960866264,9022675.415774534,862794.430288298,26.593759184968704,99.99,-1.3304572049689989,3.327939439629348,70.03,Cluster 2
84,84,84,84,100043107019W500,767.2,55.100846,-116.892924,2791.967910657027,2024.767910657027,1954.7000000000005,71.11,"(2020, 2040]",,,Validation_Testing,,,DVN,,,,,0.0363789839873126,2034.539934894722,14.1036,42.22222222222222,477.48965,,23.331853353102417,36.94463369910637,272.5725681776634,0.0705784959602217,0.0675742783380697,70.13721462269493,0.0348322712688658,527807.4111608958,-5462897.522221619,1061355.5527986772,2.450713921441324,,,3.306375249329665,,Cluster 2
85,85,85,85,100102306520W500,768.1,54.642802,-116.907806,3073.9079016349474,2305.8079016349475,2266.9,37.78,"(2300, 2320]",,,Validation_Testing,,,DVN,,,,,0.0488248029824474,2300.0,18.25295,12.2,408.7111,0.0118999999999999,33.886733212145266,39.65734690477507,223.6790554794633,0.0559150543645234,0.0327467233924519,79.25407339897983,0.0345455788415303,460328.9787794578,3348528.924819856,1219618.2431605388,5.087666959430351,,,3.362823123108282,,Cluster 2
86,86,86,86,100120106625W500,767.5,54.685787,-117.650788,3486.91188841882,2719.41188841882,1314.4999999999998,67.1,"(2700, 2720]",,,Validation_Testing,,,DVN,,,,,0.0510460251046025,2700.0,11.72515,12.5,349.8978,0.02425,37.87368706324125,35.1286588777632,330.25106782576887,0.050925267694228,0.0040908283990189,80.85684568061151,0.0293972502332103,324550.35394561786,2913261.8918824187,563645.680316233,-7.216366147542488,,,3.434474991816965,,Cluster 0
87,87,87,87,100052206625W500,769.8,54.723523,-117.702546,3460.089489277136,2690.2894892771365,807.2,51.7,"(2680, 2700]",,,Validation_Testing,,,DVN,,,,,0.0640485629335976,2700.0,84.8781,19.0,31.31485,0.0662,36.98126272280268,34.53799669711174,352.3775370561979,0.0502811714272233,0.0059257883533338,80.23968069553779,0.029061046909969,317381.035635812,1600376.3051237562,486411.0200955958,-7.438275286296251,,,3.4297990148838684,,Cluster 0
88,88,88,88,100103206321W500,770.5,54.496116,-117.136038,3272.027895295108,2501.527895295108,392.30000000000007,43.33,"(2500, 2520]",2520.0,106.86,Training,6758.53,84.7,DVN,2059.999878080004,0.0424047619047619,0.0656843799986346,0.0656843799986346,0.0488248029824474,2491.739920264323,88.8598,24.0,0.0999999999999999,0.1179,39.09560753420662,39.03992200634978,222.1268721504136,0.0541838663616892,0.0093039814846011,82.71145310543785,0.0327010278506387,394665.36362295935,8488655.467449203,1098890.2954650093,-0.2089097993964022,84.7,-1.182537895081455,3.3982053501957177,84.7,Cluster 2
89,89,89,89,100160206625W500,773.4,54.688119,-117.660947,3495.1414881554724,2721.7414881554723,2657.6000000000004,88.6,"(2720, 2740]",2740.0,113.87,Training,,,DVN,,0.0415583941605839,,0.0415583941605839,0.0333383503913305,2700.0,17.4097,23.0,515.4653,0.034,37.92213406802828,35.05461201477371,331.89519323561325,0.0508219096528985,0.0036039135297169,80.90468046029979,0.0293464315273671,321281.67837375664,2896123.3886158387,550637.2454885339,-7.295127163294519,113.87,-1.3813412421704705,3.4348468734025297,111.07,Cluster 0
90,90,90,90,100142306724W500,785.5,54.818416,-117.550413,3318.052693822314,2532.552693822314,2399.1000000000004,98.4,"(2520, 2540]",2540.0,109.61,Training,,,DVN,,0.0431535433070866,,0.0431535433070866,0.0410153807677879,2550.0,60.2631,19.0,49.29825,0.2972,33.77079421860125,35.11322259051226,352.8582061391699,0.0524638626727155,0.022116207457214,77.59005152360042,0.0296899725032458,383611.98700624,-626173.6870413518,647510.7116447401,-6.067646559556856,109.61,-1.3649835388702736,3.403558490319853,104.74,Cluster 0
91,91,91,91,100063007223W500,785.5,55.262681,-117.531809,3025.139903195523,2239.639903195523,211.5,34.17,"(2220, 2240]",2240.0,105.14,Training,,,DVN,,0.0469375,,0.0469375,0.0488248029824474,2250.0,61.86954999999999,17.0,4.07125,0.107,20.886034273669257,31.188535120721,474.8523371487547,0.0643925657160571,0.0618772727913077,66.97212909571908,0.0285121654113158,427559.326136453,-9283037.58265633,384774.6391548232,-7.578141244703438,105.14,-1.3284800456517565,3.350178196625788,45.69,Cluster 2
